%namespace	term_ID	description	frequency	plot_X	plot_Y	plot_size	log10_p-value	uniqueness	dispensability	representative	eliminated
Biological_Process	GO:0035952	negative_regulation_of_oligopeptide_transport_by_negative_regulation_of_transcription_from_RNA_polymerase_II_promoter	0.000%	null	null	0.699	-3.3468	0.698	1.000	GO:2000877	1
Biological_Process	GO:0035953	regulation_of_dipeptide_transport_by_regulation_of_transcription_from_RNA_polymerase_II_promoter	0.000%	null	null	0.778	-3.3468	0.734	0.993	GO:2000877	1
Biological_Process	GO:0035955	negative_regulation_of_dipeptide_transport_by_negative_regulation_of_transcription_from_RNA_polymerase_II_promoter	0.000%	null	null	0.699	-3.3468	0.698	0.920	GO:2000877	1
Biological_Process	GO:0042938	dipeptide_transport	0.038%	 2.391	-1.963	4.273	-3.3468	0.876	0.666	GO:0042938	0
Biological_Process	GO:0045013	carbon_catabolite_repression_of_transcription	0.000%	null	null	2.072	-3.3468	0.652	0.880	GO:0045990	1
Biological_Process	GO:0045014	negative_regulation_of_transcription_by_glucose	0.000%	null	null	1.934	-3.3468	0.656	0.923	GO:0045990	1
Biological_Process	GO:0090088	regulation_of_oligopeptide_transport	0.000%	 1.286	 3.377	1.663	-3.3468	0.795	0.132	GO:0090088	0
Biological_Process	GO:0090089	regulation_of_dipeptide_transport	0.000%	null	null	1.663	-3.3468	0.781	0.920	GO:2000877	1
Biological_Process	GO:2000877	negative_regulation_of_oligopeptide_transport	0.000%	 0.566	 2.999	0.699	-3.3468	0.760	0.612	GO:2000877	0
Biological_Process	GO:2000879	negative_regulation_of_dipeptide_transport	0.000%	null	null	0.699	-3.3468	0.758	1.000	GO:2000877	1
Biological_Process	GO:0045944	positive_regulation_of_transcription_from_RNA_polymerase_II_promoter	0.059%	null	null	4.467	-3.3098	0.638	0.909	GO:0045893	1
Biological_Process	GO:0000429	carbon_catabolite_regulation_of_transcription_from_RNA_polymerase_II_promoter	0.000%	null	null	2.190	-3.1805	0.664	0.944	GO:0045990	1
Biological_Process	GO:0045990	carbon_catabolite_regulation_of_transcription	0.001%	 0.293	-5.227	2.439	-3.1805	0.686	0.195	GO:0045990	0
Biological_Process	GO:0036267	invasive_filamentous_growth	0.000%	null	null	2.041	-3.1024	0.893	0.928	GO:0070784	1
Biological_Process	GO:0046015	regulation_of_transcription_by_glucose	0.000%	null	null	2.248	-3.0269	0.688	0.960	GO:0045990	1
Biological_Process	GO:0045893	positive_regulation_of_transcription,_DNA-templated	0.193%	 1.765	 6.755	4.983	-3.0088	0.652	0.260	GO:0045893	0
Biological_Process	GO:0030447	filamentous_growth	0.002%	-1.516	-0.258	3.090	-2.9872	0.907	0.598	GO:0030447	0
Biological_Process	GO:0043486	histone_exchange	0.001%	 5.955	 2.850	2.662	-2.9469	0.857	0.012	GO:0043486	0
Biological_Process	GO:0070783	growth_of_unicellular_organism_as_a_thread_of_attached_cells	0.001%	null	null	2.433	-2.8729	0.892	0.913	GO:0070784	1
Biological_Process	GO:1900428	regulation_of_filamentous_growth_of_a_population_of_unicellular_organisms	0.000%	null	null	2.380	-2.8729	0.781	0.907	GO:0070784	1
Biological_Process	GO:1902680	positive_regulation_of_RNA_biosynthetic_process	0.196%	null	null	4.989	-2.8633	0.652	0.995	GO:0045893	1
Biological_Process	GO:0010570	regulation_of_filamentous_growth	0.001%	null	null	2.705	-2.8041	0.776	0.863	GO:0070784	1
Biological_Process	GO:0016584	nucleosome_positioning	0.000%	null	null	2.336	-2.7799	0.814	0.707	GO:0043486	1
Biological_Process	GO:0042304	regulation_of_fatty_acid_biosynthetic_process	0.018%	null	null	3.957	-2.6716	0.746	0.733	GO:0072364	1
Biological_Process	GO:0000282	cellular_bud_site_selection	0.000%	-2.883	-2.088	2.033	-2.6021	0.916	0.042	GO:0000282	0
Biological_Process	GO:0002949	tRNA_threonylcarbamoyladenosine_modification	0.063%	 5.120	 4.145	4.494	-2.6021	0.848	0.185	GO:0002949	0
Biological_Process	GO:0010557	positive_regulation_of_macromolecule_biosynthetic_process	0.250%	null	null	5.094	-2.5850	0.667	0.972	GO:0045893	1
Biological_Process	GO:0051254	positive_regulation_of_RNA_metabolic_process	0.198%	null	null	4.993	-2.5800	0.656	0.989	GO:0045893	1
Biological_Process	GO:0043044	ATP-dependent_chromatin_remodeling	0.004%	null	null	3.321	-2.5031	0.851	0.795	GO:0043486	1
Biological_Process	GO:0006857	oligopeptide_transport	0.070%	null	null	4.544	-2.4828	0.881	0.761	GO:0042938	1
Biological_Process	GO:0035065	regulation_of_histone_acetylation	0.002%	 4.349	 5.212	3.064	-2.4828	0.655	0.633	GO:0035065	0
Biological_Process	GO:0031328	positive_regulation_of_cellular_biosynthetic_process	0.255%	null	null	5.103	-2.3675	0.667	0.994	GO:0045893	1
Biological_Process	GO:1901983	regulation_of_protein_acetylation	0.003%	null	null	3.113	-2.3215	0.753	0.707	GO:0035065	1
Biological_Process	GO:2000756	regulation_of_peptidyl-lysine_acetylation	0.003%	null	null	3.110	-2.3215	0.738	0.994	GO:0035065	1
Biological_Process	GO:0009891	positive_regulation_of_biosynthetic_process	0.257%	null	null	5.107	-2.2733	0.681	0.935	GO:0045893	1
Biological_Process	GO:0010628	positive_regulation_of_gene_expression	0.200%	null	null	4.999	-2.2503	0.676	0.938	GO:0045893	1
Biological_Process	GO:0006357	regulation_of_transcription_from_RNA_polymerase_II_promoter	0.211%	 1.250	 5.548	5.022	-2.2426	0.695	0.646	GO:0006357	0
Biological_Process	GO:0010269	response_to_selenium_ion	0.000%	-1.137	-7.196	2.053	-2.2161	0.902	0.324	GO:0010269	0
Biological_Process	GO:0055093	response_to_hyperoxia	0.001%	-1.918	-7.265	2.550	-2.2161	0.900	0.000	GO:0055093	0
Biological_Process	GO:0034728	nucleosome_organization	0.021%	null	null	4.021	-2.2125	0.841	0.815	GO:0043486	1
Biological_Process	GO:0042554	superoxide_anion_generation	0.002%	-1.458	-2.490	2.952	-2.1805	0.949	0.026	GO:0042554	0
Biological_Process	GO:0018996	molting_cycle,_collagen_and_cuticulin-based_cuticle	0.001%	-6.905	 2.163	2.576	-2.1163	0.831	0.025	GO:0018996	0
Biological_Process	GO:0007595	lactation	0.002%	-5.387	 3.818	2.983	-2.0757	0.641	0.630	GO:0007595	0
Biological_Process	GO:0035066	positive_regulation_of_histone_acetylation	0.001%	null	null	2.744	-2.0757	0.615	0.957	GO:0035065	1
Biological_Process	GO:0035722	interleukin-12-mediated_signaling_pathway	0.000%	-0.351	-5.753	2.053	-2.0757	0.754	0.539	GO:0035722	0
Biological_Process	GO:0070671	response_to_interleukin-12	0.000%	-1.113	-7.289	2.217	-2.0757	0.896	0.329	GO:0070671	0
Biological_Process	GO:0071349	cellular_response_to_interleukin-12	0.000%	null	null	2.053	-2.0757	0.872	0.971	GO:0035722	1
Biological_Process	GO:0042743	hydrogen_peroxide_metabolic_process	0.054%	-2.172	-3.867	4.428	-2.0477	0.941	0.674	GO:0042743	0
Biological_Process	GO:0044182	filamentous_growth_of_a_population_of_unicellular_organisms	0.001%	null	null	2.866	-2.0477	0.890	0.938	GO:0070784	1
Biological_Process	GO:0045935	positive_regulation_of_nucleobase-containing_compound_metabolic_process	0.206%	null	null	5.012	-2.0410	0.666	0.993	GO:0045893	1
Biological_Process	GO:0006355	regulation_of_transcription,_DNA-templated	8.419%	 1.365	 5.438	6.622	-2.0097	0.652	0.570	GO:0006355	0
Biological_Process	GO:0007584	response_to_nutrient	0.004%	-1.398	-7.403	3.349	-2.0013	0.864	0.663	GO:0007584	0
Biological_Process	GO:0007021	tubulin_complex_assembly	0.002%	 6.485	 2.626	2.959	-1.9566	0.902	0.418	GO:0007021	0
Biological_Process	GO:0007289	spermatid_nucleus_differentiation	0.001%	null	null	2.796	-1.9566	0.666	0.914	GO:0007595	1
Biological_Process	GO:1901985	positive_regulation_of_protein_acetylation	0.001%	null	null	2.790	-1.9566	0.694	0.961	GO:0035065	1
Biological_Process	GO:2000758	positive_regulation_of_peptidyl-lysine_acetylation	0.001%	null	null	2.789	-1.9566	0.692	0.995	GO:0035065	1
Biological_Process	GO:0007531	mating_type_determination	0.002%	null	null	2.882	-1.9442	0.794	0.902	GO:0007532	1
Biological_Process	GO:2001141	regulation_of_RNA_biosynthetic_process	8.441%	null	null	6.623	-1.9423	0.653	0.910	GO:0006355	1
Biological_Process	GO:0006325	chromatin_organization	0.109%	 5.250	 2.825	4.733	-1.9248	0.846	0.649	GO:0006325	0
Biological_Process	GO:0031058	positive_regulation_of_histone_modification	0.004%	null	null	3.257	-1.8925	0.607	0.962	GO:0035065	1
Biological_Process	GO:0045892	negative_regulation_of_transcription,_DNA-templated	0.422%	 1.689	 6.568	5.322	-1.8881	0.647	0.387	GO:0045892	0
Biological_Process	GO:0000305	response_to_oxygen_radical	0.132%	-1.478	-7.398	4.819	-1.8533	0.860	0.600	GO:0000305	0
Biological_Process	GO:1902679	negative_regulation_of_RNA_biosynthetic_process	0.424%	null	null	5.324	-1.8450	0.649	0.971	GO:0045892	1
Biological_Process	GO:0031670	cellular_response_to_nutrient	0.002%	null	null	2.909	-1.8435	0.809	0.865	GO:0045990	1
Biological_Process	GO:2000113	negative_regulation_of_cellular_macromolecule_biosynthetic_process	0.500%	null	null	5.396	-1.8392	0.656	0.979	GO:0045892	1
Biological_Process	GO:0019217	regulation_of_fatty_acid_metabolic_process	0.029%	null	null	4.152	-1.7967	0.747	0.924	GO:0072364	1
Biological_Process	GO:0007286	spermatid_development	0.007%	null	null	3.532	-1.7734	0.718	0.745	GO:0007595	1
Biological_Process	GO:0031056	regulation_of_histone_modification	0.007%	null	null	3.545	-1.7734	0.651	0.940	GO:0035065	1
Biological_Process	GO:0007589	body_fluid_secretion	0.005%	null	null	3.355	-1.7622	0.692	0.807	GO:0007595	1
Biological_Process	GO:0036296	response_to_increased_oxygen_levels	0.001%	null	null	2.550	-1.7622	0.909	0.718	GO:0055093	1
Biological_Process	GO:0010558	negative_regulation_of_macromolecule_biosynthetic_process	0.503%	null	null	5.398	-1.7575	0.667	0.990	GO:0045892	1
Biological_Process	GO:0006801	superoxide_metabolic_process	0.138%	null	null	4.836	-1.7520	0.939	0.882	GO:0042743	1
Biological_Process	GO:0022404	molting_cycle_process	0.005%	null	null	3.410	-1.7520	0.818	0.886	GO:0018996	1
Biological_Process	GO:1901796	regulation_of_signal_transduction_by_p53_class_mediator	0.003%	-0.621	-4.383	3.114	-1.7520	0.759	0.264	GO:1901796	0
Biological_Process	GO:0048515	spermatid_differentiation	0.007%	null	null	3.553	-1.7433	0.721	0.882	GO:0007595	1
Biological_Process	GO:0006366	transcription_from_RNA_polymerase_II_promoter	0.236%	 2.691	 3.375	5.070	-1.6964	0.842	0.356	GO:0006366	0
Biological_Process	GO:0051252	regulation_of_RNA_metabolic_process	8.531%	null	null	6.628	-1.6904	0.660	0.897	GO:0006355	1
Biological_Process	GO:0002052	positive_regulation_of_neuroblast_proliferation	0.001%	null	null	2.847	-1.6811	0.592	0.927	GO:2000177	1
Biological_Process	GO:0003032	detection_of_oxygen	0.007%	null	null	3.551	-1.6811	0.872	0.796	GO:0055093	1
Biological_Process	GO:0003068	regulation_of_systemic_arterial_blood_pressure_by_acetylcholine	0.000%	null	null	1.681	-1.6811	0.741	1.000	GO:0003070	1
Biological_Process	GO:0003069	vasodilation_by_acetylcholine_involved_in_regulation_of_systemic_arterial_blood_pressure	0.000%	null	null	1.681	-1.6811	0.738	0.862	GO:0003070	1
Biological_Process	GO:0003070	regulation_of_systemic_arterial_blood_pressure_by_neurotransmitter	0.000%	-5.174	 4.650	1.681	-1.6811	0.742	0.377	GO:0003070	0
Biological_Process	GO:0003085	negative_regulation_of_systemic_arterial_blood_pressure	0.001%	null	null	2.722	-1.6811	0.718	0.783	GO:0003070	1
Biological_Process	GO:0003299	muscle_hypertrophy_in_response_to_stress	0.001%	null	null	2.526	-1.6811	0.779	0.898	GO:0014898	1
Biological_Process	GO:0006925	inflammatory_cell_apoptotic_process	0.001%	-1.775	-4.376	2.572	-1.6811	0.917	0.044	GO:0006925	0
Biological_Process	GO:0007439	ectodermal_digestive_tract_development	0.000%	-8.043	 2.178	1.886	-1.6811	0.792	0.692	GO:0007439	0
Biological_Process	GO:0009660	amyloplast_organization	0.000%	 5.866	 2.767	1.613	-1.6811	0.899	0.361	GO:0009660	0
Biological_Process	GO:0010227	floral_organ_abscission	0.000%	-7.613	 2.262	2.367	-1.6811	0.771	0.607	GO:0010227	0
Biological_Process	GO:0014010	Schwann_cell_proliferation	0.000%	-7.206	 2.539	2.152	-1.6811	0.754	0.489	GO:0014010	0
Biological_Process	GO:0014834	skeletal_muscle_satellite_cell_maintenance_involved_in_skeletal_muscle_regeneration	0.000%	-6.581	-1.952	2.097	-1.6811	0.749	0.603	GO:0014834	0
Biological_Process	GO:0014887	cardiac_muscle_adaptation	0.001%	null	null	2.551	-1.6811	0.783	0.936	GO:0014898	1
Biological_Process	GO:0014898	cardiac_muscle_hypertrophy_in_response_to_stress	0.001%	-6.434	-2.610	2.526	-1.6811	0.778	0.482	GO:0014898	0
Biological_Process	GO:0021549	cerebellum_development	0.005%	-7.540	 2.188	3.437	-1.6811	0.763	0.595	GO:0021549	0
Biological_Process	GO:0022037	metencephalon_development	0.006%	null	null	3.507	-1.6811	0.761	0.949	GO:0021549	1
Biological_Process	GO:0030857	negative_regulation_of_epithelial_cell_differentiation	0.002%	-5.710	 3.597	2.985	-1.6811	0.611	0.566	GO:0030857	0
Biological_Process	GO:0034021	response_to_silicon_dioxide	0.000%	-0.903	-6.784	1.114	-1.6811	0.906	0.417	GO:0034021	0
Biological_Process	GO:0035523	protein_K29-linked_deubiquitination	0.000%	 2.508	 0.721	1.968	-1.6811	0.894	0.275	GO:0035523	0
Biological_Process	GO:0036333	hepatocyte_homeostasis	0.010%	-0.301	 6.448	3.706	-1.6811	0.824	0.159	GO:0036333	0
Biological_Process	GO:0038001	paracrine_signaling	0.000%	-0.053	-4.353	1.964	-1.6811	0.918	0.237	GO:0038001	0
Biological_Process	GO:0039536	negative_regulation_of_RIG-I_signaling_pathway	0.059%	null	null	4.468	-1.6811	0.490	0.724	GO:0045893	1
Biological_Process	GO:0042000	translocation_of_peptides_or_proteins_into_host	0.000%	 1.961	-2.692	1.255	-1.6811	0.911	0.190	GO:0042000	0
Biological_Process	GO:0042395	ecdysis,_collagen_and_cuticulin-based_cuticle	0.000%	null	null	1.114	-1.6811	0.851	0.710	GO:0018996	1
Biological_Process	GO:0044053	translocation_of_peptides_or_proteins_into_host_cell_cytoplasm	0.000%	null	null	0.845	-1.6811	0.914	0.966	GO:0042000	1
Biological_Process	GO:0044154	histone_H3-K14_acetylation	0.000%	null	null	2.276	-1.6811	0.775	0.749	GO:0035065	1
Biological_Process	GO:0044417	translocation_of_molecules_into_host	0.000%	null	null	1.279	-1.6811	0.925	0.998	GO:0042000	1
Biological_Process	GO:0044656	regulation_of_post-lysosomal_vacuole_size	0.000%	 3.615	 5.379	0.477	-1.6811	0.815	0.268	GO:0044656	0
Biological_Process	GO:0045605	negative_regulation_of_epidermal_cell_differentiation	0.001%	null	null	2.515	-1.6811	0.622	0.872	GO:0045683	1
Biological_Process	GO:0045683	negative_regulation_of_epidermis_development	0.001%	-5.855	 3.497	2.685	-1.6811	0.639	0.684	GO:0045683	0
Biological_Process	GO:0048611	embryonic_ectodermal_digestive_tract_development	0.000%	-7.677	 2.127	1.820	-1.6811	0.790	0.382	GO:0048611	0
Biological_Process	GO:0048773	erythrophore_differentiation	0.000%	-7.071	 2.055	1.681	-1.6811	0.830	0.467	GO:0048773	0
Biological_Process	GO:0051808	translocation_of_peptides_or_proteins_into_other_organism_involved_in_symbiotic_interaction	0.000%	null	null	1.255	-1.6811	0.911	0.996	GO:0042000	1
Biological_Process	GO:0051836	translocation_of_molecules_into_other_organism_involved_in_symbiotic_interaction	0.000%	-0.439	-1.647	1.279	-1.6811	0.939	0.408	GO:0051836	0
Biological_Process	GO:0060215	primitive_hemopoiesis	0.001%	-8.004	 2.301	2.619	-1.6811	0.784	0.638	GO:0060215	0
Biological_Process	GO:0070276	halogen_metabolic_process	0.000%	-1.850	-0.611	0.301	-1.6811	0.958	0.020	GO:0070276	0
Biological_Process	GO:0070314	G1_to_G0_transition	0.000%	-1.082	-0.066	2.371	-1.6811	0.923	0.412	GO:0070314	0
Biological_Process	GO:0071440	regulation_of_histone_H3-K14_acetylation	0.000%	null	null	1.724	-1.6811	0.693	0.904	GO:0035065	1
Biological_Process	GO:0071442	positive_regulation_of_histone_H3-K14_acetylation	0.000%	null	null	1.690	-1.6811	0.649	0.861	GO:0035065	1
Biological_Process	GO:0071888	macrophage_apoptotic_process	0.000%	null	null	2.217	-1.6811	0.916	0.935	GO:2000109	1
Biological_Process	GO:0072670	mitochondrial_tRNA_threonylcarbamoyladenosine_modification	0.000%	 5.857	 3.694	0.602	-1.6811	0.816	0.570	GO:0072670	0
Biological_Process	GO:1900241	positive_regulation_of_phenotypic_switching	0.000%	-0.790	 4.280	1.176	-1.6811	0.808	0.509	GO:1900241	0
Biological_Process	GO:1900756	protein_processing_in_phagocytic_vesicle	0.000%	 0.993	 1.518	0.477	-1.6811	0.932	0.106	GO:1900756	0
Biological_Process	GO:1902616	acyl_carnitine_transmembrane_transport	0.000%	 1.940	-1.802	1.531	-1.6811	0.900	0.270	GO:1902616	0
Biological_Process	GO:1990167	protein_K27-linked_deubiquitination	0.000%	 3.232	 0.480	1.732	-1.6811	0.896	0.699	GO:1990167	0
Biological_Process	GO:1990168	protein_K33-linked_deubiquitination	0.000%	null	null	1.968	-1.6811	0.894	0.714	GO:0035523	1
Biological_Process	GO:2000109	regulation_of_macrophage_apoptotic_process	0.000%	-0.341	 3.928	2.212	-1.6811	0.810	0.679	GO:2000109	0
Biological_Process	GO:0034243	regulation_of_transcription_elongation_from_RNA_polymerase_II_promoter	0.003%	null	null	3.165	-1.6682	0.751	0.779	GO:0032784	1
Biological_Process	GO:0050665	hydrogen_peroxide_biosynthetic_process	0.002%	-0.917	-1.029	2.979	-1.6682	0.924	0.677	GO:0050665	0
Biological_Process	GO:2000134	negative_regulation_of_G1/S_transition_of_mitotic_cell_cycle	0.004%	-0.660	 6.375	3.288	-1.6682	0.729	0.618	GO:2000134	0
Biological_Process	GO:0016482	cytoplasmic_transport	0.335%	 0.835	-0.906	5.222	-1.6556	0.945	0.147	GO:0016482	0
Biological_Process	GO:1902807	negative_regulation_of_cell_cycle_G1/S_phase_transition	0.004%	null	null	3.288	-1.6287	0.730	0.962	GO:2000134	1
Biological_Process	GO:0006338	chromatin_remodeling	0.018%	null	null	3.955	-1.6131	0.843	0.735	GO:0006325	1
Biological_Process	GO:0000266	mitochondrial_fission	0.003%	 6.783	 2.744	3.140	-1.6077	0.883	0.419	GO:0000266	0
Biological_Process	GO:0070525	threonylcarbamoyladenosine_metabolic_process	0.130%	 4.117	 1.600	4.809	-1.6077	0.880	0.099	GO:0070525	0
Biological_Process	GO:1902692	regulation_of_neuroblast_proliferation	0.002%	null	null	3.033	-1.6077	0.632	0.901	GO:2000177	1
Biological_Process	GO:2000112	regulation_of_cellular_macromolecule_biosynthetic_process	8.951%	null	null	6.649	-1.6038	0.666	0.898	GO:0006355	1
Biological_Process	GO:0031327	negative_regulation_of_cellular_biosynthetic_process	0.513%	null	null	5.407	-1.5938	0.665	0.993	GO:0045892	1
Biological_Process	GO:0042147	retrograde_transport,_endosome_to_Golgi	0.007%	 0.726	-0.663	3.567	-1.5768	0.917	0.641	GO:0042147	0
Biological_Process	GO:0051253	negative_regulation_of_RNA_metabolic_process	0.484%	null	null	5.382	-1.5714	0.652	0.961	GO:0045892	1
Biological_Process	GO:0009890	negative_regulation_of_biosynthetic_process	0.514%	null	null	5.408	-1.5629	0.686	0.870	GO:0045892	1
Biological_Process	GO:0007530	sex_determination	0.004%	-7.901	 2.187	3.334	-1.5546	0.844	0.670	GO:0007530	0
Biological_Process	GO:0032784	regulation_of_DNA-templated_transcription,_elongation	0.118%	 1.462	 6.204	4.767	-1.5546	0.740	0.349	GO:0032784	0
Biological_Process	GO:0019221	cytokine-mediated_signaling_pathway	0.088%	null	null	4.641	-1.5513	0.683	0.702	GO:0070671	1
Biological_Process	GO:0031497	chromatin_assembly	0.021%	null	null	4.015	-1.5513	0.782	0.799	GO:0043486	1
Biological_Process	GO:0048678	response_to_axon_injury	0.002%	-2.126	-6.673	3.010	-1.5409	0.912	0.270	GO:0048678	0
Biological_Process	GO:0051147	regulation_of_muscle_cell_differentiation	0.007%	-5.518	 4.323	3.529	-1.5409	0.692	0.686	GO:0051147	0
Biological_Process	GO:0019219	regulation_of_nucleobase-containing_compound_metabolic_process	8.824%	null	null	6.642	-1.5327	0.674	0.905	GO:0006355	1
Biological_Process	GO:0071840	cellular_component_organization_or_biogenesis	5.425%	-1.479	-0.744	6.431	-1.5040	0.992	0.000	GO:0071840	0
Biological_Process	GO:0030587	sorocarp_development	0.001%	-6.904	-1.641	2.563	-1.4935	0.696	0.672	GO:0030587	0
Biological_Process	GO:0010556	regulation_of_macromolecule_biosynthetic_process	8.978%	null	null	6.650	-1.4913	0.677	0.908	GO:0006355	1
Biological_Process	GO:0016043	cellular_component_organization	4.287%	 5.060	 2.765	6.329	-1.4905	0.900	0.374	GO:0016043	0
Biological_Process	GO:0030010	establishment_of_cell_polarity	0.007%	null	null	3.541	-1.4859	0.931	0.804	GO:0000282	1
Biological_Process	GO:0030902	hindbrain_development	0.010%	null	null	3.687	-1.4798	0.758	0.819	GO:0021549	1
Biological_Process	GO:0032456	endocytic_recycling	0.001%	null	null	2.854	-1.4798	0.921	0.851	GO:0042147	1
Biological_Process	GO:2000177	regulation_of_neural_precursor_cell_proliferation	0.005%	-1.341	 6.769	3.391	-1.4798	0.795	0.604	GO:2000177	0
Biological_Process	GO:1902806	regulation_of_cell_cycle_G1/S_phase_transition	0.006%	null	null	3.456	-1.4782	0.783	0.919	GO:2000134	1
Biological_Process	GO:0006351	transcription,_DNA-templated	9.014%	null	null	6.652	-1.4763	0.790	0.883	GO:0006355	1
Biological_Process	GO:0006323	DNA_packaging	0.174%	 5.094	 4.075	4.938	-1.4746	0.818	0.580	GO:0006323	0
Biological_Process	GO:0030448	hyphal_growth	0.000%	null	null	2.233	-1.4234	0.895	0.881	GO:0070784	1
Biological_Process	GO:0030879	mammary_gland_development	0.008%	null	null	3.610	-1.4234	0.763	0.809	GO:0007595	1
Biological_Process	GO:0043433	negative_regulation_of_sequence-specific_DNA_binding_transcription_factor_activity	0.008%	 1.437	 6.630	3.580	-1.4234	0.780	0.288	GO:0043433	0
Biological_Process	GO:0010565	regulation_of_cellular_ketone_metabolic_process	0.043%	 0.823	 6.881	4.332	-1.4218	0.753	0.539	GO:0010565	0
Biological_Process	GO:0018958	phenol-containing_compound_metabolic_process	0.078%	 1.028	 0.972	4.588	-1.4218	0.920	0.107	GO:0018958	0
Biological_Process	GO:0042335	cuticle_development	0.002%	-7.962	 2.274	2.893	-1.4218	0.786	0.435	GO:0042335	0
Biological_Process	GO:0051173	positive_regulation_of_nitrogen_compound_metabolic_process	0.208%	null	null	5.015	-1.4049	0.683	0.941	GO:0045893	1
Biological_Process	GO:0000082	G1/S_transition_of_mitotic_cell_cycle	0.010%	null	null	3.715	-1.4022	0.907	0.967	GO:2000134	1
Biological_Process	GO:0031325	positive_regulation_of_cellular_metabolic_process	0.316%	null	null	5.197	-1.3966	0.671	0.974	GO:0045893	1
Biological_Process	GO:0017000	antibiotic_biosynthetic_process	0.027%	-0.430	 1.360	4.134	-1.3915	0.931	0.094	GO:0017000	0
Biological_Process	GO:0040007	growth	0.083%	-3.033	-0.910	4.615	-1.3891	0.991	0.000	GO:0040007	0
Biological_Process	GO:0032774	RNA_biosynthetic_process	9.294%	null	null	6.665	-1.3884	0.807	0.731	GO:0006355	1
Biological_Process	GO:0001315	age-dependent_response_to_reactive_oxygen_species	0.000%	-6.314	-3.248	1.839	-1.3846	0.784	0.609	GO:0001315	0
Biological_Process	GO:0003373	dynamin_polymerization_involved_in_membrane_fission	0.000%	null	null	1.531	-1.3846	0.884	0.998	GO:0003374	1
Biological_Process	GO:0003374	dynamin_polymerization_involved_in_mitochondrial_fission	0.000%	 6.567	 2.280	1.531	-1.3846	0.884	0.443	GO:0003374	0
Biological_Process	GO:0006550	isoleucine_catabolic_process	0.000%	 0.382	-0.343	1.724	-1.3846	0.915	0.129	GO:0006550	0
Biological_Process	GO:0006844	acyl_carnitine_transport	0.000%	 1.509	-1.012	1.531	-1.3846	0.916	0.556	GO:0006844	0
Biological_Process	GO:0009099	valine_biosynthetic_process	0.117%	 3.693	 1.657	4.765	-1.3846	0.866	0.517	GO:0009099	0
Biological_Process	GO:0009590	detection_of_gravity	0.000%	-1.273	-6.973	2.025	-1.3846	0.898	0.462	GO:0009590	0
Biological_Process	GO:0009959	negative_gravitropism	0.000%	null	null	1.978	-1.3846	0.898	0.795	GO:0009590	1
Biological_Process	GO:0010376	stomatal_complex_formation	0.000%	-7.470	 2.093	0.301	-1.3846	0.816	0.423	GO:0010376	0
Biological_Process	GO:0010668	ectodermal_cell_differentiation	0.000%	-7.626	 2.230	2.100	-1.3846	0.817	0.500	GO:0010668	0
Biological_Process	GO:0010718	positive_regulation_of_epithelial_to_mesenchymal_transition	0.002%	-4.181	 4.607	2.963	-1.3846	0.556	0.644	GO:0010718	0
Biological_Process	GO:0033028	myeloid_cell_apoptotic_process	0.002%	null	null	2.911	-1.3846	0.915	0.727	GO:0006925	1
