%namespace	term_ID	description	frequency	plot_X	plot_Y	plot_size	log10_p-value	uniqueness	dispensability	representative	eliminated
Biological_Process	GO:0035268	protein_mannosylation	0.002%	null	null	3.058	-2.6180	0.879	0.768	GO:0035269	1
Biological_Process	GO:0035269	protein_O-linked_mannosylation	0.002%	 0.462	 3.960	3.053	-2.6180	0.880	0.253	GO:0035269	0
Biological_Process	GO:0071577	zinc_ion_transmembrane_transport	0.029%	-5.508	-3.751	4.153	-2.6180	0.850	0.604	GO:0071577	0
Biological_Process	GO:0071816	tail-anchored_membrane_protein_insertion_into_ER_membrane	0.001%	-4.960	-3.535	2.806	-2.6180	0.752	0.580	GO:0071816	0
Biological_Process	GO:1901562	response_to_paraquat	0.000%	 2.636	-1.338	0.699	-2.6180	0.935	0.000	GO:1901562	0
Biological_Process	GO:0006810	transport	17.382%	-4.999	-4.123	6.937	-2.5243	0.863	0.512	GO:0006810	0
Biological_Process	GO:0051234	establishment_of_localization	17.470%	null	null	6.939	-2.5129	0.865	0.810	GO:0006810	1
Biological_Process	GO:0007568	aging	0.013%	-0.192	-0.489	3.798	-2.5114	0.944	0.029	GO:0007568	0
Biological_Process	GO:0035821	modification_of_morphology_or_physiology_of_other_organism	0.617%	null	null	5.487	-2.5058	0.722	0.765	GO:0044403	1
Biological_Process	GO:0043488	regulation_of_mRNA_stability	0.003%	 6.430	-2.151	3.214	-2.4962	0.793	0.512	GO:0043488	0
Biological_Process	GO:0045047	protein_targeting_to_ER	0.099%	null	null	4.691	-2.4962	0.778	0.951	GO:0045184	1
Biological_Process	GO:1901992	positive_regulation_of_mitotic_cell_cycle_phase_transition	0.002%	null	null	3.093	-2.4724	0.714	0.925	GO:0045840	1
Biological_Process	GO:0001112	DNA-templated_transcriptional_open_complex_formation	0.000%	-1.647	 2.874	1.079	-2.4698	0.838	0.231	GO:0001112	0
Biological_Process	GO:0001120	protein-DNA_complex_remodeling	0.000%	null	null	1.079	-2.4698	0.910	0.740	GO:0001112	1
Biological_Process	GO:0000956	nuclear-transcribed_mRNA_catabolic_process	0.013%	null	null	3.814	-2.4672	0.814	0.748	GO:0006401	1
Biological_Process	GO:0006839	mitochondrial_transport	0.023%	-4.827	-3.969	4.058	-2.4547	0.840	0.561	GO:0006839	0
Biological_Process	GO:0016032	viral_process	1.744%	null	null	5.938	-2.4535	0.809	0.979	GO:0044403	1
Biological_Process	GO:0006367	transcription_initiation_from_RNA_polymerase_II_promoter	0.019%	 1.477	 5.622	3.986	-2.4134	0.874	0.448	GO:0006367	0
Biological_Process	GO:0070201	regulation_of_establishment_of_protein_localization	0.046%	null	null	4.363	-2.4056	0.715	0.979	GO:0051223	1
Biological_Process	GO:0090087	regulation_of_peptide_transport	0.009%	null	null	3.674	-2.4056	0.739	0.749	GO:0015833	1
Biological_Process	GO:0050896	response_to_stimulus	8.818%	-0.320	 0.251	6.642	-2.4045	0.995	0.000	GO:0050896	0
Biological_Process	GO:0070972	protein_localization_to_endoplasmic_reticulum	0.103%	null	null	4.709	-2.3883	0.820	0.954	GO:0045184	1
Biological_Process	GO:0042026	protein_refolding	0.070%	 0.115	 3.694	4.542	-2.3726	0.899	0.669	GO:0042026	0
Biological_Process	GO:0052167	modulation_by_symbiont_of_host_innate_immune_response	0.100%	null	null	4.696	-2.3726	0.634	0.960	GO:0044403	1
Biological_Process	GO:0052306	modulation_by_organism_of_innate_immune_response_in_other_organism_involved_in_symbiotic_interaction	0.100%	null	null	4.696	-2.3726	0.634	0.960	GO:0044403	1
Biological_Process	GO:0052552	modulation_by_organism_of_immune_response_of_other_organism_involved_in_symbiotic_interaction	0.166%	null	null	4.918	-2.3726	0.623	0.998	GO:0044403	1
Biological_Process	GO:0052553	modulation_by_symbiont_of_host_immune_response	0.166%	null	null	4.918	-2.3726	0.623	0.957	GO:0044403	1
Biological_Process	GO:0071028	nuclear_mRNA_surveillance	0.000%	null	null	2.342	-2.3726	0.826	0.752	GO:0000291	1
Biological_Process	GO:0016075	rRNA_catabolic_process	0.042%	null	null	4.318	-2.3615	0.809	0.808	GO:0006401	1
Biological_Process	GO:0031647	regulation_of_protein_stability	0.033%	 6.916	-1.772	4.213	-2.3019	0.768	0.577	GO:0031647	0
Biological_Process	GO:0051223	regulation_of_protein_transport	0.044%	 0.724	-6.499	4.339	-2.2941	0.708	0.676	GO:0051223	0
Biological_Process	GO:0000184	nuclear-transcribed_mRNA_catabolic_process,_nonsense-mediated_decay	0.004%	null	null	3.337	-2.2899	0.812	0.833	GO:0000291	1
Biological_Process	GO:0044772	mitotic_cell_cycle_phase_transition	0.029%	null	null	4.163	-2.2733	0.836	0.798	GO:0045840	1
Biological_Process	GO:0032101	regulation_of_response_to_external_stimulus	0.316%	 6.826	-4.064	5.196	-2.2708	0.731	0.612	GO:0032101	0
Biological_Process	GO:0045931	positive_regulation_of_mitotic_cell_cycle	0.003%	null	null	3.160	-2.2708	0.723	0.887	GO:0045840	1
Biological_Process	GO:0015931	nucleobase-containing_compound_transport	0.238%	-4.998	-3.994	5.072	-2.2573	0.869	0.642	GO:0015931	0
Biological_Process	GO:0044770	cell_cycle_phase_transition	0.030%	-0.060	-0.600	4.174	-2.2503	0.865	0.554	GO:0044770	0
Biological_Process	GO:0090503	RNA_phosphodiester_bond_hydrolysis,_exonucleolytic	0.126%	 0.642	 6.729	4.796	-2.2457	0.891	0.284	GO:0090503	0
Biological_Process	GO:0061013	regulation_of_mRNA_catabolic_process	0.001%	 5.670	 2.265	2.792	-2.2366	0.736	0.596	GO:0061013	0
Biological_Process	GO:0034367	macromolecular_complex_remodeling	0.001%	-3.073	-1.594	2.775	-2.2190	0.900	0.337	GO:0034367	0
Biological_Process	GO:0006886	intracellular_protein_transport	0.521%	null	null	5.413	-2.1931	0.792	0.918	GO:0045184	1
Biological_Process	GO:1901989	positive_regulation_of_cell_cycle_phase_transition	0.003%	null	null	3.125	-2.1925	0.721	0.869	GO:0045840	1
Biological_Process	GO:0052564	response_to_immune_response_of_other_organism_involved_in_symbiotic_interaction	0.274%	null	null	5.134	-2.1818	0.772	0.996	GO:0044403	1
Biological_Process	GO:0052572	response_to_host_immune_response	0.273%	null	null	5.133	-2.1818	0.771	0.797	GO:0044403	1
Biological_Process	GO:0071025	RNA_surveillance	0.003%	 1.287	 6.549	3.145	-2.1818	0.838	0.544	GO:0071025	0
Biological_Process	GO:0071027	nuclear_RNA_surveillance	0.000%	null	null	2.393	-2.1818	0.844	0.854	GO:0000291	1
Biological_Process	GO:0008340	determination_of_adult_lifespan	0.002%	null	null	2.997	-2.1612	0.928	0.845	GO:0010259	1
Biological_Process	GO:0043487	regulation_of_RNA_stability	0.003%	 6.453	-2.145	3.240	-2.1512	0.792	0.513	GO:0043487	0
Biological_Process	GO:0051090	regulation_of_sequence-specific_DNA_binding_transcription_factor_activity	0.021%	 6.011	 2.307	4.020	-2.1512	0.762	0.529	GO:0051090	0
Biological_Process	GO:0098662	inorganic_cation_transmembrane_transport	2.309%	-5.822	-4.229	6.060	-2.1302	0.803	0.660	GO:0098662	0
Biological_Process	GO:0043624	cellular_protein_complex_disassembly	0.188%	-3.148	-1.716	4.971	-2.1062	0.827	0.511	GO:0043624	0
Biological_Process	GO:0001113	transcriptional_open_complex_formation_at_RNA_polymerase_II_promoter	0.000%	null	null	0.903	-2.0942	0.837	0.985	GO:0001112	1
Biological_Process	GO:0051085	chaperone_mediated_protein_folding_requiring_cofactor	0.013%	null	null	3.815	-2.0942	0.905	0.998	GO:0051084	1
Biological_Process	GO:0055085	transmembrane_transport	9.397%	-5.935	-4.309	6.670	-2.0904	0.803	0.700	GO:0055085	0
Biological_Process	GO:0016073	snRNA_metabolic_process	0.003%	 0.571	 5.817	3.206	-2.0680	0.905	0.218	GO:0016073	0
Biological_Process	GO:0051984	positive_regulation_of_chromosome_segregation	0.000%	 6.044	-4.021	2.161	-2.0635	0.797	0.462	GO:0051984	0
Biological_Process	GO:0043902	positive_regulation_of_multi-organism_process	0.004%	 6.013	-4.461	3.276	-2.0630	0.750	0.491	GO:0043902	0
Biological_Process	GO:0006449	regulation_of_translational_termination	0.033%	null	null	4.219	-2.0615	0.658	0.817	GO:0043624	1
Biological_Process	GO:0006829	zinc_ion_transport	0.043%	null	null	4.335	-2.0615	0.869	0.704	GO:0071577	1
Biological_Process	GO:0010216	maintenance_of_DNA_methylation	0.001%	 0.612	 3.621	2.398	-2.0615	0.925	0.094	GO:0010216	0
Biological_Process	GO:0015985	energy_coupled_proton_transport,_down_electrochemical_gradient	0.450%	null	null	5.350	-2.0615	0.826	0.777	GO:0098662	1
Biological_Process	GO:0015986	ATP_synthesis_coupled_proton_transport	0.450%	null	null	5.350	-2.0615	0.761	0.777	GO:0098662	1
Biological_Process	GO:0031086	nuclear-transcribed_mRNA_catabolic_process,_deadenylation-independent_decay	0.000%	null	null	1.826	-2.0615	0.838	0.716	GO:0000291	1
Biological_Process	GO:0031087	deadenylation-independent_decapping_of_nuclear-transcribed_mRNA	0.000%	null	null	1.813	-2.0615	0.837	0.715	GO:0000291	1
Biological_Process	GO:0044396	actin_cortical_patch_organization	0.000%	-3.374	-1.531	0.845	-2.0615	0.904	0.226	GO:0044396	0
Biological_Process	GO:0071031	nuclear_mRNA_surveillance_of_mRNA_3'-end_processing	0.000%	null	null	1.362	-2.0615	0.841	0.906	GO:0000291	1
Biological_Process	GO:0071034	CUT_catabolic_process	0.000%	 1.146	 6.358	2.117	-2.0615	0.849	0.475	GO:0071034	0
Biological_Process	GO:0071043	CUT_metabolic_process	0.000%	 0.225	 5.963	2.117	-2.0615	0.915	0.287	GO:0071043	0
Biological_Process	GO:0010259	multicellular_organismal_aging	0.003%	 0.248	-0.740	3.170	-2.0395	0.927	0.455	GO:0010259	0
Biological_Process	GO:0050776	regulation_of_immune_response	0.265%	null	null	5.120	-2.0278	0.714	0.846	GO:0032101	1
Biological_Process	GO:0065007	biological_regulation	14.918%	-0.685	 0.472	6.870	-2.0173	0.995	0.000	GO:0065007	0
Biological_Process	GO:0032640	tumor_necrosis_factor_production	0.005%	null	null	3.400	-2.0061	0.927	0.997	GO:0032720	1
Biological_Process	GO:0032680	regulation_of_tumor_necrosis_factor_production	0.005%	null	null	3.393	-2.0061	0.815	0.953	GO:0032720	1
Biological_Process	GO:0045835	negative_regulation_of_meiosis	0.001%	null	null	2.542	-2.0061	0.691	0.769	GO:0045840	1
Biological_Process	GO:0052166	positive_regulation_by_symbiont_of_host_innate_immune_response	0.000%	null	null	2.037	-2.0061	0.696	0.982	GO:0052556	1
Biological_Process	GO:0052305	positive_regulation_by_organism_of_innate_immune_response_in_other_organism_involved_in_symbiotic_interaction	0.000%	null	null	2.037	-2.0061	0.696	0.982	GO:0052556	1
Biological_Process	GO:0052555	positive_regulation_by_organism_of_immune_response_of_other_organism_involved_in_symbiotic_interaction	0.000%	 6.233	-4.286	2.241	-2.0061	0.698	0.508	GO:0052555	0
Biological_Process	GO:0052556	positive_regulation_by_symbiont_of_host_immune_response	0.000%	 6.239	-4.293	2.241	-2.0061	0.693	0.500	GO:0052556	0
Biological_Process	GO:0071706	tumor_necrosis_factor_superfamily_cytokine_production	0.005%	 0.457	-0.631	3.409	-2.0061	0.931	0.641	GO:0071706	0
Biological_Process	GO:0070646	protein_modification_by_small_protein_removal	0.012%	 0.347	 3.255	3.777	-1.9809	0.907	0.349	GO:0070646	0
Biological_Process	GO:0051783	regulation_of_nuclear_division	0.017%	null	null	3.922	-1.9718	0.718	0.757	GO:0045840	1
Biological_Process	GO:0033044	regulation_of_chromosome_organization	0.022%	null	null	4.033	-1.9666	0.737	0.809	GO:0045840	1
Biological_Process	GO:0031032	actomyosin_structure_organization	0.006%	-3.750	-1.745	3.471	-1.9602	0.843	0.492	GO:0031032	0
Biological_Process	GO:0044003	modification_by_symbiont_of_host_morphology_or_physiology	0.537%	null	null	5.427	-1.9508	0.698	0.968	GO:0044403	1
Biological_Process	GO:0051179	localization	17.864%	-0.487	 0.417	6.949	-1.9326	0.995	0.000	GO:0051179	0
Biological_Process	GO:0006458	'de_novo'_protein_folding	0.013%	-0.460	 3.837	3.827	-1.9176	0.908	0.599	GO:0006458	0
Biological_Process	GO:0009648	photoperiodism	0.005%	 3.314	-1.791	3.361	-1.9176	0.920	0.168	GO:0009648	0
Biological_Process	GO:0009751	response_to_salicylic_acid	0.005%	 3.074	-1.700	3.367	-1.9176	0.913	0.444	GO:0009751	0
Biological_Process	GO:0050777	negative_regulation_of_immune_response	0.171%	null	null	4.929	-1.9176	0.691	0.902	GO:0032101	1
Biological_Process	GO:0032984	macromolecular_complex_disassembly	0.289%	null	null	5.157	-1.8857	0.824	0.959	GO:0043624	1
Biological_Process	GO:0032103	positive_regulation_of_response_to_external_stimulus	0.013%	 6.856	-4.031	3.823	-1.8745	0.735	0.673	GO:0032103	0
Biological_Process	GO:0007346	regulation_of_mitotic_cell_cycle	0.034%	null	null	4.225	-1.8658	0.738	0.873	GO:0045840	1
Biological_Process	GO:0034655	nucleobase-containing_compound_catabolic_process	5.912%	 1.368	 6.361	6.468	-1.8598	0.844	0.621	GO:0034655	0
Biological_Process	GO:0006109	regulation_of_carbohydrate_metabolic_process	0.056%	 6.063	-3.499	4.441	-1.8586	0.820	0.291	GO:0006109	0
Biological_Process	GO:0060260	regulation_of_transcription_initiation_from_RNA_polymerase_II_promoter	0.001%	 4.207	 1.286	2.677	-1.8579	0.718	0.600	GO:0060260	0
Biological_Process	GO:0070651	nonfunctional_rRNA_decay	0.000%	 1.275	 5.870	1.690	-1.8579	0.855	0.581	GO:0070651	0
Biological_Process	GO:0009057	macromolecule_catabolic_process	1.643%	 1.725	 5.657	5.912	-1.8557	0.874	0.430	GO:0009057	0
Biological_Process	GO:0098655	cation_transmembrane_transport	2.858%	null	null	6.153	-1.8438	0.803	0.845	GO:0098662	1
Biological_Process	GO:0009408	response_to_heat	0.121%	 3.259	-1.831	4.778	-1.8416	0.892	0.689	GO:0009408	0
Biological_Process	GO:0000290	deadenylation-dependent_decapping_of_nuclear-transcribed_mRNA	0.002%	null	null	2.883	-1.8413	0.820	0.846	GO:0000291	1
Biological_Process	GO:0016109	tetraterpenoid_biosynthetic_process	0.040%	null	null	4.300	-1.8413	0.878	0.999	GO:0016117	1
Biological_Process	GO:0016117	carotenoid_biosynthetic_process	0.040%	-1.634	 2.872	4.300	-1.8413	0.878	0.054	GO:0016117	0
Biological_Process	GO:0031204	posttranslational_protein_targeting_to_membrane,_translocation	0.002%	-5.334	-3.870	2.969	-1.8413	0.751	0.640	GO:0031204	0
Biological_Process	GO:0031347	regulation_of_defense_response	0.305%	null	null	5.181	-1.8359	0.729	0.856	GO:0032101	1
Biological_Process	GO:0051781	positive_regulation_of_cell_division	0.006%	null	null	3.485	-1.8356	0.759	0.791	GO:0045840	1
Biological_Process	GO:0009756	carbohydrate_mediated_signaling	0.003%	null	null	3.144	-1.8219	0.797	0.918	GO:0010182	1
Biological_Process	GO:0010182	sugar_mediated_signaling_pathway	0.003%	 5.872	-3.383	3.143	-1.8219	0.797	0.571	GO:0010182	0
Biological_Process	GO:0042098	T_cell_proliferation	0.010%	 0.475	-0.254	3.685	-1.8219	0.880	0.059	GO:0042098	0
Biological_Process	GO:0044271	cellular_nitrogen_compound_biosynthetic_process	15.794%	 0.578	 4.493	6.895	-1.8122	0.905	0.252	GO:0044271	0
Biological_Process	GO:0006812	cation_transport	3.981%	null	null	6.297	-1.8097	0.830	0.757	GO:0098662	1
Biological_Process	GO:0035194	posttranscriptional_gene_silencing_by_RNA	0.007%	null	null	3.514	-1.8091	0.757	0.980	GO:0016246	1
Biological_Process	GO:0016579	protein_deubiquitination	0.008%	null	null	3.606	-1.8063	0.908	0.717	GO:0070646	1
Biological_Process	GO:0052031	modulation_by_symbiont_of_host_defense_response	0.166%	null	null	4.918	-1.7934	0.646	0.998	GO:0044403	1
Biological_Process	GO:0052255	modulation_by_organism_of_defense_response_of_other_organism_involved_in_symbiotic_interaction	0.166%	null	null	4.918	-1.7934	0.649	0.956	GO:0044403	1
Biological_Process	GO:0007051	spindle_organization	0.011%	-3.110	-2.062	3.737	-1.7721	0.789	0.688	GO:0007051	0
Biological_Process	GO:0051704	multi-organism_process	2.773%	-0.575	 0.283	6.140	-1.7716	0.994	0.000	GO:0051704	0
Biological_Process	GO:0017148	negative_regulation_of_translation	0.046%	 6.841	 0.554	4.363	-1.7706	0.724	0.662	GO:0017148	0
Biological_Process	GO:0043928	exonucleolytic_nuclear-transcribed_mRNA_catabolic_process_involved_in_deadenylation-dependent_decay	0.001%	null	null	2.439	-1.7675	0.826	0.940	GO:0000291	1
Biological_Process	GO:0031329	regulation_of_cellular_catabolic_process	0.263%	 6.417	-1.478	5.116	-1.7657	0.741	0.682	GO:0031329	0
Biological_Process	GO:0010229	inflorescence_development	0.001%	 0.282	-0.958	2.439	-1.7442	0.927	0.475	GO:0010229	0
Biological_Process	GO:0031919	vitamin_B6_transport	0.000%	-3.838	-3.322	0.602	-1.7442	0.907	0.339	GO:0031919	0
Biological_Process	GO:0031921	pyridoxal_phosphate_transport	0.037%	-5.106	-4.004	4.270	-1.7442	0.851	0.555	GO:0031921	0
Biological_Process	GO:0032769	negative_regulation_of_monooxygenase_activity	0.001%	null	null	2.522	-1.7442	0.848	0.774	GO:1900490	1
Biological_Process	GO:0036246	phytochelatin_2_import_into_vacuole	0.000%	null	null	0.301	-1.7442	0.851	0.947	GO:0071994	1
Biological_Process	GO:0036249	cadmium_ion_import_into_vacuole	0.000%	-4.874	-3.481	0.301	-1.7442	0.859	0.356	GO:0036249	0
Biological_Process	GO:0042776	mitochondrial_ATP_synthesis_coupled_proton_transport	0.000%	-5.841	-1.617	1.863	-1.7442	0.807	0.325	GO:0042776	0
Biological_Process	GO:0051001	negative_regulation_of_nitric-oxide_synthase_activity	0.000%	null	null	2.297	-1.7442	0.851	0.941	GO:1900490	1
Biological_Process	GO:0070231	T_cell_apoptotic_process	0.003%	null	null	3.202	-1.7442	0.936	0.742	GO:0097050	1
Biological_Process	GO:0071049	nuclear_retention_of_pre-mRNA_with_aberrant_3'-ends_at_the_site_of_transcription	0.000%	null	null	1.255	-1.7442	0.741	0.898	GO:0000291	1
Biological_Process	GO:0071493	cellular_response_to_UV-B	0.000%	 3.380	-1.807	2.258	-1.7442	0.914	0.630	GO:0071493	0
Biological_Process	GO:0071993	phytochelatin_transport	0.000%	-4.941	-3.488	0.845	-1.7442	0.900	0.519	GO:0071993	0
Biological_Process	GO:0071994	phytochelatin_transmembrane_transport	0.000%	-5.082	-3.550	0.845	-1.7442	0.878	0.519	GO:0071994	0
Biological_Process	GO:0071995	phytochelatin_import_into_vacuole	0.000%	null	null	0.477	-1.7442	0.848	0.967	GO:0071994	1
Biological_Process	GO:0071996	glutathione_transmembrane_import_into_vacuole	0.000%	null	null	0.602	-1.7442	0.844	0.852	GO:0036249	1
Biological_Process	GO:0072658	maintenance_of_protein_location_in_membrane	0.000%	-0.501	-6.181	1.623	-1.7442	0.713	0.442	GO:0072658	0
Biological_Process	GO:0072660	maintenance_of_protein_location_in_plasma_membrane	0.000%	-0.517	-6.185	1.623	-1.7442	0.709	0.645	GO:0072660	0
Biological_Process	GO:0090200	positive_regulation_of_release_of_cytochrome_c_from_mitochondria	0.001%	null	null	2.782	-1.7442	0.659	0.744	GO:0045840	1
Biological_Process	GO:0090233	negative_regulation_of_spindle_checkpoint	0.000%	null	null	1.623	-1.7442	0.777	0.947	GO:0045840	1
Biological_Process	GO:0097050	type_B_pancreatic_cell_apoptotic_process	0.001%	-0.473	 0.212	2.484	-1.7442	0.940	0.687	GO:0097050	0
Biological_Process	GO:1900490	positive_regulation_of_hydroxymethylglutaryl-CoA_reductase_(NADPH)_activity	0.000%	 5.275	-2.297	1.447	-1.7442	0.864	0.397	GO:1900490	0
Biological_Process	GO:1901535	regulation_of_DNA_demethylation	0.000%	null	null	1.230	-1.7442	0.818	0.843	GO:1901537	1
Biological_Process	GO:1901537	positive_regulation_of_DNA_demethylation	0.000%	 6.528	-0.245	2.391	-1.7442	0.749	0.548	GO:1901537	0
Biological_Process	GO:1902426	negative_regulation_of_mitotic_spindle_assembly_checkpoint	0.000%	null	null	2.310	-1.7442	0.689	0.800	GO:0045840	1
Biological_Process	GO:1903066	regulation_of_protein_localization_to_cell_tip	0.000%	-0.519	-5.442	0.477	-1.7442	0.790	0.378	GO:1903066	0
Biological_Process	GO:2000674	regulation_of_type_B_pancreatic_cell_apoptotic_process	0.001%	 5.079	-3.458	2.422	-1.7442	0.840	0.150	GO:2000674	0
Biological_Process	GO:2000676	positive_regulation_of_type_B_pancreatic_cell_apoptotic_process	0.000%	null	null	1.892	-1.7442	0.804	0.941	GO:2000674	1
Biological_Process	GO:2001215	regulation_of_hydroxymethylglutaryl-CoA_reductase_(NADPH)_activity	0.000%	null	null	1.477	-1.7442	0.864	0.706	GO:1900490	1
Biological_Process	GO:0000288	nuclear-transcribed_mRNA_catabolic_process,_deadenylation-dependent_decay	0.003%	null	null	3.207	-1.7354	0.815	0.877	GO:0000291	1
Biological_Process	GO:0045088	regulation_of_innate_immune_response	0.120%	null	null	4.775	-1.7305	0.716	0.903	GO:0032101	1
Biological_Process	GO:0070478	nuclear-transcribed_mRNA_catabolic_process,_3'-5'_exonucleolytic_nonsense-mediated_decay	0.000%	null	null	1.643	-1.7199	0.838	0.873	GO:0000291	1
Biological_Process	GO:2000142	regulation_of_DNA-templated_transcription,_initiation	0.001%	null	null	2.744	-1.7199	0.722	0.706	GO:0060260	1
Biological_Process	GO:1901576	organic_substance_biosynthetic_process	28.886%	 0.296	 3.393	7.157	-1.7176	0.936	0.539	GO:1901576	0
Biological_Process	GO:0032088	negative_regulation_of_NF-kappaB_transcription_factor_activity	0.004%	null	null	3.284	-1.7091	0.778	0.862	GO:0043433	1
Biological_Process	GO:0032239	regulation_of_nucleobase-containing_compound_transport	0.001%	 0.288	-6.084	2.513	-1.7091	0.784	0.428	GO:0032239	0
Biological_Process	GO:0046831	regulation_of_RNA_export_from_nucleus	0.001%	null	null	2.450	-1.7091	0.732	0.799	GO:0051223	1
Biological_Process	GO:0050708	regulation_of_protein_secretion	0.029%	null	null	4.166	-1.7091	0.677	0.967	GO:0051223	1
Biological_Process	GO:0070306	lens_fiber_cell_differentiation	0.002%	 0.222	-0.675	2.941	-1.7091	0.907	0.501	GO:0070306	0
Biological_Process	GO:1902626	assembly_of_large_subunit_precursor_of_preribosome	0.000%	-3.019	-1.485	0.954	-1.7091	0.913	0.290	GO:1902626	0
Biological_Process	GO:0006368	transcription_elongation_from_RNA_polymerase_II_promoter	0.005%	 1.550	 5.408	3.410	-1.7077	0.886	0.655	GO:0006368	0
