Sm_g00000141	predicted protein	?
Sm_g00000142	predicted protein	?
Sm_g00000143	beta-1,4-galactosyltransferase	ASE
Sm_g00000144	TFIIS central domain-containing protein	ASE
Sm_g00000145	presenilin	ASE
Sm_g00000146	predicted protein	?
Sm_g00000147	kelch repeat-containing protein	BAE
Sm_g00000148	DNA helicase	ASE
Sm_g00000149	predicted protein	ASE
Sm_g00000150	predicted protein	ASE
Sm_g00000151	predicted protein	ASE
Sm_g00000152	predicted protein, chloroplastic	ASE
Sm_g00000153	predicted protein	?
Sm_g00000154	predicted protein	?
Sm_g00000155	predicted protein	BAE
Sm_g00000156	predicted protein, chloroplastic	ASE
Sm_g00000157	V-type proton ATPase subunit H	BAE
Sm_g00000158	predicted protein	?
Sm_g00000159	predicted protein	BAE
Sm_g00000160	prolyl 3-hydroxylase	?
Sm_g00000161	GDP-fucose protein O-fucosyltransferase family protein	?
Sm_g00000162	kinesin family protein	?
Sm_g00000163	predicted protein	?
Sm_g00000164	ubiquitin carboxyl-terminal hydrolase	ASE
Sm_g00000165	predicted protein	ASE
Sm_g00000166	splicing factor 1	ASE
Sm_g00000167	glyceraldehyde-3-phosphate dehydrogenase	?
Sm_g00000168	triosephosphate isomerase/glyceraldehyde-3-phosphate dehydrogenase, mitochondrial	?
Sm_g00000169	predicted protein	ASE
Sm_g00000170	KH domain (type 1)-containing RNA-binding protein	BAE
Sm_g00000171	predicted protein	?
Sm_g00000172	predicted protein	?
Sm_g00000173	predicted protein	?
Sm_g00000174	CCT domain-containing protein	?
Sm_g00000175	ubiquitin-40S ribosomal protein S27a	BAE
Sm_g00000176	predicted protein	?
Sm_g00000177	predicted protein	ASE
Sm_g00000178	phosphatidylinositol 4-kinase	BAE
Sm_g00000179	tRNA-dihydrouridine synthase family protein	?
Sm_g00000180	2-dehydropantoate 2-reductase	?
Sm_g00000181	pyruvate kinase, chloroplastic	?
Sm_g00000182	RuvB-like DNA helicase	ASE
Sm_g00000183	kinesin family protein	BAE
Sm_g00000184	predicted protein	ASE
Sm_g00000185	isopentenyl-diphosphate Delta-isomerase/squalene synthase	BAE
Sm_g00000186	RNA pseudouridine synthase, chloroplastic	BAE
Sm_g00000187	40S ribosomal protein S10	BAE
Sm_g00000188	predicted protein	ASE
Sm_g00000189	tryptophan-tRNA ligase, chloroplastic/mitochondrial	?
Sm_g00000190	predicted protein, chloroplastic	BAE
Sm_g00000191	predicted protein	?
Sm_g00000192	predicted protein	?
Sm_g00000193	predicted protein	?
Sm_g00000194	E3 ubiquitin ligase, RBR family	BAE
Sm_g00000195	predicted protein	BAE
Sm_g00000196	predicted protein	?
Sm_g00000197	predicted protein, chloroplastic	ASE
Sm_g00000198	predicted protein	ASE
Sm_g00000199	predicted protein	?
Sm_g00000200	proteasome subunit beta type-6	ASE
Sm_g00000201	branched-chain-amino-acid aminotransferase, chloroplastic	ASE
Sm_g00000202	predicted protein	?
Sm_g00000203	cytosolic iron-sulfur assembly component	?
Sm_g00000204	SUMO-conjugating enzyme	ASE
Sm_g00000205	predicted protein	ASE
Sm_g00000206	WD40 repeat domain-containing protein	?
Sm_g00000207	cyclin-dependent kinase 10	?
Sm_g00000208	serine/threonine-protein phosphatase	BAE
Sm_g00000209	predicted protein	ASE
Sm_g00000210	coatomer subunit epsilon	ASE
Sm_g00000211	1-acyl-sn-glycerol-3-phosphate acyltransferase	BAE
Sm_g00000212	hemolysin III family membrane protein	ASE
Sm_g00000213	protein LOW PSII ACCUMULATION 3-like protein, chloroplastic	?
Sm_g00000214	predicted protein	ASE
Sm_g00000215	predicted protein, chloroplastic	BAE
Sm_g00000216	RING finger protein	?
Sm_g00000217	predicted protein	ASE
Sm_g00000218	predicted protein	?
Sm_g00000219	60S ribosomal protein L24	?
Sm_g00000220	predicted protein	?
Sm_g00000221	predicted protein	BAE
Sm_g00000222	Hsp90 co-chaperone AHA1	ASE
Sm_g00000223	DNA mismatch repair protein MLH1	?
Sm_g00000224	phosphoglycerate kinase, mitochondrial	ASE
Sm_g00000225	geranylgeranyl pyrophosphate synthase, chloroplastic	ASE
Sm_g00000226	30S ribosomal protein S15, chloroplastic	ASE
Sm_g00000227	predicted protein	?
Sm_g00000228	bZIP transcription factor	ASE
Sm_g00000229	vacuolar protein sorting-associated protein 54	ASE
Sm_g00000230	nicotinate phosphoribosyltransferase	BAE
Sm_g00000231	ribosomal protein L47, mitochondrial	ASE
Sm_g00000232	chlorophyll a-b binding domain-containing protein, chloroplastic	?
Sm_g00000233	predicted protein	BAE
Sm_g00000234	serine/threonine-protein kinase	MAE
Sm_g00000235	vacuolar transporter chaperone	ASE
Sm_g00000236	vacuolar transporter chaperone	ASE
Sm_g00000237	peptidyl-prolyl cis-trans isomerase, cyclophilin type	ASE
Sm_g00000238	predicted protein	BAE
Sm_g00000239	predicted protein, chloroplastic	BAE
Sm_g00000240	predicted protein	BAE
Sm_g00000241	predicted protein	ASE
Sm_g00000242	exportin-1	BAE
Sm_g00000243	cAMP-dependent protein kinase	ASE
Sm_g00000244	predicted protein, chloroplastic	BAE
Sm_g00000245	nuclear transport factor 2	ASE
Sm_g00000246	leucine-rich repeat protein	?
Sm_g00000247	ribosomal protein L17, mitochondrial	?
Sm_g00000248	synembryn	?
Sm_g00000249	geranyl diphosphate synthase, chloroplastic	ASE
Sm_g00000250	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3	?
Sm_g00000251	predicted protein	ASE
Sm_g00000252	predicted protein	BAE
Sm_g00000253	predicted protein	BAE
Sm_g00000254	predicted protein	?
Sm_g00000255	bromodomain and WD repeat-containing protein	ASE
Sm_g00000256	helicase-associated domain-containing protein	BAE
Sm_g00000257	predicted protein	?
Sm_g00000258	predicted protein, chloroplastic	BAE
Sm_g00000259	predicted protein, chloroplastic	ASE
Sm_g00000260	predicted protein	?
Sm_g00000261	predicted protein	ASE
Sm_g00000262	pentatricopeptide repeat-containing protein, mitochondrial	ASE
Sm_g00000263	fructose-1,6-bisphosphatase, chloroplastic	BAE
Sm_g00000264	G protein-coupled receptor family protein	ASE
Sm_g00000265	TBC domain-containing protein	BAE
Sm_g00000266	choline transporter-like family protein	MAE
Sm_g00000267	predicted protein	ASE
Sm_g00000268	helicase-associated domain-containing protein	?
Sm_g00000269	polyamine aminopropyltransferase, chloroplastic	ASE
Sm_g00000270	YdcF family protein	?
Sm_g00000271	predicted protein	ASE
Sm_g00000272	VPS9 domain-containing protein	ASE
Sm_g00000273	predicted protein	?
Sm_g00000274	predicted protein	?
Sm_g00000275	esterase, chloroplastic/mitochondrial	ASE
Sm_g00000276	predicted protein	?
Sm_g00000277	predicted protein	?
Sm_g00000278	phosphatidylinositide polyphosphatase, Sac family	?
Sm_g00000279	RNA-binding protein	ASE
Sm_g00000280	dethiobiotin synthetase	ASE
Sm_g00000281	predicted protein	BAE
Sm_g00000282	metallophosphoesterase	ASE
Sm_g00000283	serine/threonine-protein phosphatase 2A activator	ASE
Sm_g00000284	zinc-dependent peptidase, M16 (insulinase) family	?
Sm_g00000285	AP-4 complex subunit sigma-1	BAE
Sm_g00000286	predicted protein	?
Sm_g00000288	possible CybS family protein	ASE
Sm_g00000289	methyltransferase	?
Sm_g00000290	predicted protein	?
Sm_g00000291	alpha and gamma adaptin binding protein p34	ASE
Sm_g00000292	peptidase (family C78)	?
Sm_g00000293	chromosome transmission fidelity factor 18	ASE
Sm_g00000294	predicted protein, chloroplastic	?
Sm_g00000295	hydroxyacylglutathione hydrolase	?
Sm_g00000296	V-type proton ATPase subunit a	BAE
Sm_g00000297	predicted protein	?
Sm_g00000298	helicase-associated domain-containing protein	BAE
Sm_g00000299	glycosyltransferase	ASE
Sm_g00000300	predicted protein	?
Sm_g00000301	DnaJ domain-containing protein	BAE
Sm_g00000302	predicted protein	BAE
Sm_g00000303	rhomboid family protein	ASE
Sm_g00000304	ER lumen protein-retaining receptor	ASE
Sm_g00000305	HVA22/TB2/DP1 family protein	BAE
Sm_g00000306	glutaredoxin family protein	MAE
Sm_g00000307	predicted protein	?
Sm_g00000308	aspartyl aminopeptidase	?
Sm_g00000309	zeta toxin domain-containing protein	BAE
Sm_g00000310	predicted protein	ASE
Sm_g00000311	ATP-dependent RNA helicase	?
Sm_g00000312	predicted protein	ASE
Sm_g00000313	predicted protein	ASE
Sm_g00000314	predicted protein	?
Sm_g00000315	predicted protein	ASE
Sm_g00000316	ankyrin repeat domain-containing protein	ASE
Sm_g00000317	TH1 protein	ASE
Sm_g00000318	DUF1092 domain-containing protein, chloroplastic	?
Sm_g00000319	predicted protein, partial	?
Sm_g00000320	predicted protein, partial	?
Sm_g00000321	predicted protein, partial	?
Sm_g00000322	predicted protein, partial	?
Sm_g00000323	predicted protein, partial	?
Sm_g00000324	predicted protein, partial	?
Sm_g00000325	vacuolar protein sorting-associated protein 18	ASE
Sm_g00000326	AAA ATPase, CDC48 subfamily	ASE
Sm_g00000327	predicted protein	ASE
Sm_g00000328	Las1-like protein	ASE
Sm_g00000329	predicted protein	ASE
Sm_g00000330	predicted protein	BAE
Sm_g00000331	HEAT repeat domain-containing protein	ASE
Sm_g00000332	predicted protein	?
Sm_g00000333	nuclear cap-binding protein subunit 2	?
Sm_g00000334	possible dehydrogenase	BAE
Sm_g00000335	predicted protein	?
Sm_g00000336	Mediator complex subunit 14	ASE
Sm_g00000337	predicted protein	?
Sm_g00000338	predicted protein	ASE
Sm_g00000339	DUF4782 domain-containing protein	?
Sm_g00000340	DUF2012 domain-containing protein	?
Sm_g00000341	predicted protein	?
Sm_g00000342	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase, chloroplastic	?
Sm_g00000343	serine/threonine-protein kinase	ASE
Sm_g00000344	sorting and assembly machinery component 50 family protein	BAE
Sm_g00000345	predicted protein	?
Sm_g00000346	predicted protein	?
Sm_g00000347	predicted protein	ASE
Sm_g00000348	Fcf2 pre-rRNA processing family protein	BAE
Sm_g00000349	possible p21-activated protein kinase-interacting protein 1-related protein	?
Sm_g00000350	predicted protein	BAE
Sm_g00000351	predicted protein	ASE
Sm_g00000352	predicted protein	ASE
Sm_g00000353	NUBPL iron-transfer P-loop NTPase family protein, mitochondrial	ASE
Sm_g00000354	predicted protein	?
Sm_g00000355	ATP-dependent RNA helicase	ASE
Sm_g00000356	monooxygenase-related protein	ASE
Sm_g00000357	tetratricopeptide repeat protein	BAE
Sm_g00000358	possible RCC1 domain-containing protein-like protein	ASE
Sm_g00000359	DUF92 domain-containing integral membrane protein	BAE
Sm_g00000360	predicted protein	ASE
Sm_g00000361	predicted protein	ASE
Sm_g00000362	predicted protein	ASE
Sm_g00000363	predicted protein	BAE
Sm_g00000364	predicted protein	ASE
Sm_g00000365	KRI1 family protein	ASE
Sm_g00000366	3-isopropylmalate dehydrogenase, chloroplastic	ASE
Sm_g00000367	predicted protein, partial	?
Sm_g00000368	predicted protein, partial	ASE
Sm_g00000369	pre-mRNA cleavage complex II protein Clp1	ASE
Sm_g00000370	activator of basal transcription 1	ASE
Sm_g00000371	predicted protein	ASE
Sm_g00000372	predicted protein	BAE
Sm_g00000373	predicted protein	?
Sm_g00000374	predicted protein	?
Sm_g00000375	predicted protein, partial	?
Sm_g00000376	predicted protein, partial	?
Sm_g00000377	YjbQ family protein	?
Sm_g00000378	cytochrome b561	BAE
Sm_g00000379	predicted protein	BAE
Sm_g00000380	predicted protein, chloroplastic	?
Sm_g00000381	pentatricopeptide repeat-containing protein	ASE
Sm_g00000382	predicted protein	ASE
Sm_g00000383	predicted protein	?
Sm_g00000384	exosome complex component RRP46	ASE
Sm_g00000385	predicted protein	?
Sm_g00000389	predicted protein	ASE
Sm_g00000390	predicted protein, chloroplastic	BAE
Sm_g00000391	predicted protein, chloroplastic	ASE
Sm_g00000392	superoxide dismutase [Mn], mitochondrial	?
Sm_g00000393	predicted protein	ASE
Sm_g00000394	predicted protein	ASE
Sm_g00000395	predicted protein	ASE
Sm_g00000396	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1	BAE
Sm_g00000397	predicted protein	ASE
Sm_g00000398	methyltransferase	ASE
Sm_g00000399	ribonuclease H1 family protein	?
Sm_g00000400	predicted protein	?
Sm_g00000401	chlorophyll a-b binding domain-containing protein, chloroplastic	?
Sm_g00000402	predicted protein	?
Sm_g00000403	predicted protein	ASE
Sm_g00000404	dipeptidyl peptidase 4-related protein	ASE
Sm_g00000405	predicted protein	BAE
Sm_g00000406	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	ASE
Sm_g00000407	predicted protein, chloroplastic	?
Sm_g00000408	helicase-associated domain-containing protein	BAE
Sm_g00000409	predicted protein	BAE
Sm_g00000410	predicted protein	ASE
Sm_g00000411	predicted protein	ASE
Sm_g00000412	predicted protein, chloroplastic	?
Sm_g00000413	leucine-rich repeat protein	?
Sm_g00000414	alpha-dioxygenase 1	ASE
Sm_g00000415	predicted protein	?
Sm_g00000416	chalcone isomerase domain-containing protein	?
Sm_g00000417	predicted protein	ASE
Sm_g00000418	predicted protein	ASE
Sm_g00000419	nucleotide-diphospho-sugar transferase	ASE
Sm_g00000420	predicted protein	ASE
Sm_g00000421	membrane protein	BAE
Sm_g00000422	anaphase-promoting complex subunit 10	ASE
Sm_g00000423	predicted protein	ASE
Sm_g00000424	predicted protein	MAE
Sm_g00000425	predicted protein	?
Sm_g00000426	SET domain-containing protein	MAE
Sm_g00000427	polycomb protein Suz12	ASE
Sm_g00000428	2-polyprenyl-6-methoxyphenol hydroxylase-related protein	?
Sm_g00000429	predicted protein	?
Sm_g00000430	predicted protein	?
Sm_g00000431	2-polyprenyl-6-methoxyphenol hydroxylase-related protein	?
Sm_g00000432	possible diacylglycerol O-acyltransferase	ASE
Sm_g00000433	predicted protein	ASE
Sm_g00000434	cyclin family protein	?
Sm_g00000435	aminotransferase	ASE
Sm_g00000436	RNase P subunit p30	?
Sm_g00000437	MFS transporter	ASE
Sm_g00000438	short-chain dehydrogenase	BAE
Sm_g00000439	porphobilinogen synthase	?
Sm_g00000440	predicted protein	ASE
Sm_g00000441	predicted protein	ASE
Sm_g00000444	predicted protein, partial	BAE
Sm_g00000445	predicted protein, partial	BAE
Sm_g00000446	DUF819 domain-containing protein, chloroplastic	?
Sm_g00000447	DUF819 domain-containing protein, chloroplastic	?
Sm_g00000448	predicted protein, chloroplastic	?
Sm_g00000449	ER lumen protein-retaining receptor	?
Sm_g00000450	predicted protein	ASE
Sm_g00000451	papain family cysteine protease	ASE
Sm_g00000452	LETM1-like protein, chloroplastic	BAE
Sm_g00000453	predicted protein	?
Sm_g00000454	predicted protein	BAE
Sm_g00000455	peptidyl-prolyl cis-trans isomerase, cyclophilin type	BAE
Sm_g00000456	transmembrane amino acid transporter protein	ASE
Sm_g00000457	MFS transporter	?
Sm_g00000458	riboflavin kinase	?
Sm_g00000459	Sel1-like repeat family protein	?
Sm_g00000460	predicted protein	BAE
Sm_g00000461	predicted protein	ASE
Sm_g00000462	cupin domain-containing protein	ASE
Sm_g00000463	predicted protein	?
Sm_g00000464	26S proteasome regulatory subunit RPN7	BAE
Sm_g00000465	predicted protein	?
Sm_g00000466	carbonate dehydratase	ASE
Sm_g00000467	tetratricopeptide repeat protein	?
Sm_g00000468	predicted protein, partial	BAE
Sm_g00000469	predicted protein, partial	?
Sm_g00000470	FACT complex subunit Spt16	ASE
Sm_g00000471	predicted protein	?
Sm_g00000472	predicted protein, chloroplastic	BAE
Sm_g00000473	predicted protein	?
Sm_g00000474	predicted protein	ASE
Sm_g00000475	CBS domain-containing protein	BAE
Sm_g00000476	predicted protein	?
Sm_g00000477	predicted protein	ASE
Sm_g00000478	protochlorophyllide reductase, light dependent, chloroplastic	ASE
Sm_g00000479	histidine-tRNA ligase, mitochondrial	ASE
Sm_g00000480	possible zinc finger protein	ASE
Sm_g00000481	predicted protein	?
Sm_g00000482	fucoxanthin-chlorophyll a-c binding protein, chloroplastic	?
Sm_g00000483	predicted protein	BAE
Sm_g00000484	SPFH domain-containing protein	BAE
Sm_g00000485	cold shock domain-containing protein, chloroplastic	?
Sm_g00000486	predicted protein	BAE
Sm_g00000487	clusterin-associated protein-1	?
Sm_g00000488	translocation protein SEC62	BAE
Sm_g00000489	serine/threonine-protein phosphatase	BAE
Sm_g00000490	predicted protein	?
Sm_g00000491	60S ribosomal protein L4-1	ASE
Sm_g00000492	transcription factor BTF3	BAE
Sm_g00000493	predicted protein, chloroplastic	?
Sm_g00000494	homoserine dehydrogenase, chloroplastic/mitochondrial	?
Sm_g00000495	26S proteasome regulatory subunit RPN1	ASE
Sm_g00000496	predicted protein	?
Sm_g00000497	emp24/gp25L/p24 family protein	ASE
Sm_g00000498	CBS domain-containing protein, mitochondrial	MAE
Sm_g00000499	predicted protein	ASE
Sm_g00000500	ATP-dependent RNA helicase	BAE
Sm_g00000501	predicted protein	ASE
Sm_g00000502	predicted protein	ASE
Sm_g00000503	predicted protein	?
Sm_g00000504	possible oxidoreductase	MAE
Sm_g00000505	predicted protein	?
Sm_g00000506	predicted protein, chloroplastic	BAE
Sm_g00000507	heat shock protein 90 family protein, chloroplastic	ASE
Sm_g00000508	ribokinase family protein	ASE
Sm_g00000509	predicted protein	ASE
Sm_g00000510	predicted protein	?
Sm_g00000511	possible soluble NSF attachment protein	ASE
Sm_g00000512	predicted protein	BAE
Sm_g00000513	predicted protein, chloroplastic	ASE
Sm_g00000514	predicted protein	ASE
Sm_g00000515	predicted protein, chloroplastic	MAE
Sm_g00000516	predicted protein, chloroplastic	?
Sm_g00000517	predicted protein	?
Sm_g00000518	predicted protein, chloroplastic	?
Sm_g00000519	predicted protein, chloroplastic	?
Sm_g00000520	serine/threonine-protein kinase	?
Sm_g00000521	mitochondrial carrier protein	BAE
Sm_g00000522	60S ribosomal protein L36a	BAE
Sm_g00000523	predicted protein	ASE
Sm_g00000525	aspartic peptidase, A1 family	ASE
Sm_g00000526	predicted protein	?
Sm_g00000527	predicted protein, partial	ASE
Sm_g00000528	predicted protein, partial	ASE
Sm_g00000529	predicted protein, partial	?
Sm_g00000530	Rad51/RecA-like protein	?
Sm_g00000531	metacaspase	?
Sm_g00000532	histidine phosphatase family protein	?
Sm_g00000533	predicted protein	ASE
Sm_g00000534	general transcription and DNA repair factor IIH helicase subunit XPD	ASE
Sm_g00000535	predicted protein	ASE
Sm_g00000536	predicted protein, chloroplastic	?
Sm_g00000537	TatD family deoxyribonuclease	MAE
Sm_g00000538	serine carboxypeptidase S28 family protein	MAE
Sm_g00000539	mitochondrial carrier protein	ASE
Sm_g00000540	predicted protein, partial	ASE
Sm_g00000541	ankyrin repeat domain-containing protein	ASE
Sm_g00000542	predicted protein	BAE
Sm_g00000543	predicted protein	?
Sm_g00000544	predicted protein	?
Sm_g00000545	methyltransferase	?
Sm_g00000546	predicted protein, mitochondrial	BAE
Sm_g00000547	poly(A) polymerase	BAE
Sm_g00000548	cullin	ASE
Sm_g00000549	heat shock protein 70 family protein	?
Sm_g00000550	predicted protein	?
Sm_g00000552	predicted protein, partial	ASE
Sm_g00000553	predicted protein, partial	ASE
Sm_g00000554	predicted protein	?
Sm_g00000555	hypothetical methyltransferase	ASE
Sm_g00000556	predicted protein	ASE
Sm_g00000557	malonyl CoA-ACP transacylase, chloroplastic	?
Sm_g00000558	predicted protein	ASE
Sm_g00000559	predicted protein	?
Sm_g00000560	predicted protein	?
Sm_g00000561	CREC-EF hand family protein	BAE
Sm_g00000562	predicted protein	ASE
Sm_g00000563	violaxanthin de-epoxidase, chloroplastic	BAE
Sm_g00000564	YqgE/AlgH family protein, chloroplastic	?
Sm_g00000565	predicted protein, partial	ASE
Sm_g00000566	predicted protein, partial	ASE
Sm_g00000567	predicted protein, partial	ASE
Sm_g00000568	predicted protein, partial	BAE
Sm_g00000569	YidC/Oxa1 family membrane protein insertase, mitochondrial	ASE
Sm_g00000570	predicted protein	ASE
Sm_g00000571	hemolysin III family membrane protein	ASE
Sm_g00000572	ARF guanine nucleotide exchange factor	?
Sm_g00000573	predicted protein	ASE
Sm_g00000574	enoyl-CoA hydratase, mitochondrial	?
Sm_g00000575	phosphoenolpyruvate carboxykinase (ATP), mitochondrial	BAE
Sm_g00000576	inorganic pyrophosphatase	?
Sm_g00000577	geranylgeranyl transferase type-2 subunit beta	?
Sm_g00000578	ribosome-binding ATPase	?
Sm_g00000579	SpoU family RNA methyltransferase	?
Sm_g00000580	predicted protein	?
Sm_g00000581	predicted protein	?
Sm_g00000582	DNA-directed RNA polymerases I, II, and III subunit RPABC1	?
Sm_g00000583	mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase	?
Sm_g00000584	RING finger protein	?
Sm_g00000585	acetylornithine deacetylase	?
Sm_g00000586	histidine phosphatase family protein, chloroplastic	?
Sm_g00000587	predicted protein	?
Sm_g00000588	trafficking protein particle complex subunit 2	?
Sm_g00000589	pre-mRNA-splicing factor RBM22	?
Sm_g00000590	predicted protein	ASE
Sm_g00000591	heme oxygenase, chloroplastic	?
Sm_g00000592	predicted protein, partial	?
Sm_g00000593	predicted protein, partial	?
Sm_g00000594	predicted protein, partial	?
Sm_g00000595	phosphoenolpyruvate carboxylase	?
Sm_g00000596	YidC/OXA1 family membrane protein insertase	BAE
Sm_g00000597	predicted protein	?
Sm_g00000598	TMEM65 domain-containing protein	?
Sm_g00000599	ferredoxin-dependent bilin reductase, chloroplastic	BAE
Sm_g00000600	predicted protein	?
Sm_g00000601	predicted protein	BAE
Sm_g00000602	predicted protein	BAE
Sm_g00000603	endo-1,3(4)-beta-glucanase	MAE
Sm_g00000604	predicted protein	BAE
Sm_g00000605	leucine-rich repeat protein	BAE
Sm_g00000606	cation-transporting ATPase	?
