Sm_t00000001-RA	adenylate/guanylate cyclase domain-containing protein	23.8	17.84	20.82	4.21435641587182
Sm_t00000002-RA	vesicle-fusing ATPase	26.82	18.36	22.59	5.98212336883819
Sm_t00000079-RA	endoplasmic reticulum oxidoreductin 1-related protein	34.19	45.17	39.68	7.76403245742829
Sm_t00000080-RA	predicted protein
Sm_t00000081-RA	trypsin-like serine protease	15.88	16.37	16.125	0.346482322781408
Sm_t00000082-RA	predicted protein
Sm_t00000083-RA	predicted protein
Sm_t00000084-RA	allantoicase
Sm_t00000085-RA	predicted AAA ATPase
Sm_t00000086-RA	predicted protein	54.38	45.55	49.965	6.24375287787722
Sm_t00000087-RA	SEC14 family lipid-binding protein	69.67	76.12	72.895	4.56083873865323
Sm_t00000088-RA	predicted protein	56.84	34.24	45.54	15.980613254816
Sm_t00000089-RA	helicase-associated domain-containing protein
Sm_t00000091-RA	CTD small phosphatase-like protein 2	22.01	20.71	21.36	0.919238815542512
Sm_t00000092-RA	thioredoxin-disulfide reductase	35.6	31.5	33.55	2.89913780286485
Sm_t00000093-RA	EF-hand motif-containing protein
Sm_t00000094-RA	predicted protein
Sm_t00000095-RA	predicted AAA ATPase
Sm_t00000096-RA	ZIP family zinc transporter	7.64	7.37	7.505	0.190918830920368
Sm_t00000097-RA	ABC1 kinase family protein	38.2	25.16	31.68	9.22067242667258
Sm_t00000098-RA	26S proteasome regulatory subunit p27	23.52	20.54	22.03	2.10717820793591
Sm_t00000099-RA	predicted protein, chloroplastic	31.86	32.21	32.035	0.247487373415293
Sm_t00000100-RA	predicted protein	34.58	34.22	34.4	0.254558441227157
Sm_t00000101-RA	kinesin family protein
Sm_t00000103-RA	predicted protein	18.48	17.8	18.14	0.480832611206852
Sm_t00000104-RA	SART1 family protein	40.63	39.87	40.25	0.53740115370178
Sm_t00000105-RA	predicted protein	31.96	33.06	32.51	0.777817459305203
Sm_t00000106-RA	predicted protein	42.44	41.29	41.865	0.813172798364529
Sm_t00000107-RA	heat shock factor family protein	15.41	15.25	15.33	0.113137084989848
Sm_t00000108-RA	predicted protein
Sm_t00000109-RA	polynucleotide 5'-hydroxyl-kinase NOL9
Sm_t00000110-RA	predicted protein
Sm_t00000111-RA	predicted protein	52.96	50.81	51.885	1.52027957955108
Sm_t00000112-RA	predicted protein
Sm_t00000113-RA	alpha/beta hydrolase family protein, chloroplastic
Sm_t00000114-RA	predicted protein
Sm_t00000115-RA	WD40 repeat domain-containing protein
Sm_t00000116-RA	gamma tubulin complex component
Sm_t00000117-RA	predicted protein	23.78	18.28	21.03	3.88908729652601
Sm_t00000118-RA	predicted protein	30.07	23.56	26.815	4.60326514552443
Sm_t00000119-RA	cyclin-dependent kinase	27.31	13.37	20.34	9.85706852974047
Sm_t00000120-RA	predicted protein
Sm_t00000121-RA	predicted protein
Sm_t00000122-RA	aspartic peptidase, DDI1 family
Sm_t00000123-RA	predicted protein, chloroplastic
Sm_t00000124-RA	predicted protein
Sm_t00000125-RA	predicted protein
Sm_t00000126-RA	macrocin O-methyltransferase family protein
Sm_t00000127-RA	predicted protein	37.31	4.08	20.695	23.497158338829
Sm_t00000128-RA	predicted protein
Sm_t00000129-RA	clustered mitochondria protein	31.21	32.3	31.755	0.770746391493334
Sm_t00000130-RA	DnaJ domain-containing protein
Sm_t00000131-RA	histone H2A	40	16.67	28.335	16.4968012050822
Sm_t00000133-RA	predicted protein	30.43	37.5	33.965	4.99924494298889
Sm_t00000134-RA	predicted protein	31.28	11.34	21.31	14.0997092168598
Sm_t00000135-RA	predicted protein	40.96	14.39	27.675	18.7878271761266
Sm_t00000136-RA	RING finger protein
Sm_t00000137-RA	membrane protein
Sm_t00000138-RA	tetratricopeptide repeat protein
Sm_t00000139-RA	pyridoxamine 5'-phosphate oxidase family protein, mitochondrial	17.51	13.92	15.715	2.53851334445971
Sm_t00000140-RA	histidine phosphatase family protein	37.83	37.38	37.605	0.318198051533943
Sm_t00000141-RA	predicted protein
Sm_t00000142-RA	predicted protein
Sm_t00000143-RA	beta-1,4-galactosyltransferase	48.97	45.63	47.3	2.36173664916307
Sm_t00000144-RA	TFIIS central domain-containing protein	31.79	24.77	28.28	4.96388960392956
Sm_t00000145-RA	presenilin	34.18	42.43	38.305	5.83363094478902
Sm_t00000146-RA	predicted protein
Sm_t00000147-RA	kelch repeat-containing protein	16.65	18.45	17.55	1.27279220613579
Sm_t00000148-RA	DNA helicase	24.01	23.44	23.725	0.403050865276332
Sm_t00000149-RA	predicted protein	11.94	21.82	16.88	6.98621499812309
Sm_t00000150-RA	predicted protein
Sm_t00000151-RA	predicted protein	13.03	20.48	16.755	5.26794551983978
Sm_t00000152-RA	predicted protein, chloroplastic
Sm_t00000153-RA	predicted protein
Sm_t00000154-RA	predicted protein
Sm_t00000155-RA	predicted protein	20.55	20.57	20.56	0.0141421356237306
Sm_t00000156-RA	predicted protein, chloroplastic	29.38	34.5	31.94	3.62038671967512
Sm_t00000157-RA	V-type proton ATPase subunit H	21.32	16.61	18.965	3.33047293938864
Sm_t00000158-RA	predicted protein
Sm_t00000159-RA	predicted protein	10.32	13.91	12.115	2.53851334445971
Sm_t00000160-RA	prolyl 3-hydroxylase
Sm_t00000161-RA	GDP-fucose protein O-fucosyltransferase family protein
Sm_t00000162-RA	kinesin family protein
Sm_t00000163-RA	predicted protein
Sm_t00000164-RA	ubiquitin carboxyl-terminal hydrolase	41.93	30.63	36.28	7.99030662740799
Sm_t00000165-RA	predicted protein	38.43	40.5	39.465	1.46371103705615
Sm_t00000166-RA	splicing factor 1	31.45	31.83	31.64	0.268700576850887
Sm_t00000167-RA	glyceraldehyde-3-phosphate dehydrogenase
Sm_t00000168-RA	triosephosphate isomerase/glyceraldehyde-3-phosphate dehydrogenase, mitochondrial
Sm_t00000169-RA	predicted protein
Sm_t00000170-RA	KH domain (type 1)-containing RNA-binding protein	13.82	10.9	12.36	2.06475180106472
Sm_t00000171-RA	predicted protein
Sm_t00000172-RA	predicted protein
Sm_t00000173-RA	predicted protein
Sm_t00000174-RA	CCT domain-containing protein
Sm_t00000175-RA	ubiquitin-40S ribosomal protein S27a	6.9	20.25	13.575	9.43987552884041
Sm_t00000176-RA	predicted protein
Sm_t00000177-RA	predicted protein	100	45.45	72.725	38.5726749137262
Sm_t00000178-RA	phosphatidylinositol 4-kinase	18.39	16.34	17.365	1.44956890143242
Sm_t00000179-RA	tRNA-dihydrouridine synthase family protein
Sm_t00000180-RA	2-dehydropantoate 2-reductase
Sm_t00000181-RA	pyruvate kinase, chloroplastic
Sm_t00000182-RA	RuvB-like DNA helicase	27.92	30.85	29.385	2.07182286887658
Sm_t00000183-RA	kinesin family protein	19.38	20.78	20.08	0.989949493661168
Sm_t00000184-RA	predicted protein	22.09	26.86	24.475	3.37289934625983
Sm_t00000185-RA	isopentenyl-diphosphate Delta-isomerase/squalene synthase	12.15	9.76	10.955	1.68998520703585
Sm_t00000186-RA	RNA pseudouridine synthase, chloroplastic	24.82	11.76	18.29	9.23481456229631
Sm_t00000187-RA	40S ribosomal protein S10
Sm_t00000188-RA	predicted protein	36.54	29.23	32.885	5.16895057047366
Sm_t00000189-RA	tryptophan-tRNA ligase, chloroplastic/mitochondrial
Sm_t00000190-RA	predicted protein, chloroplastic	22.62	16.98	19.8	3.98808224589213
Sm_t00000191-RA	predicted protein	35.25	23.93	29.59	8.00444876303172
Sm_t00000192-RA	predicted protein
Sm_t00000193-RA	predicted protein
Sm_t00000194-RA	E3 ubiquitin ligase, RBR family	21.16	22.56	21.86	0.989949493661165
Sm_t00000195-RA	predicted protein	20.31	27.76	24.035	5.26794551983978
Sm_t00000196-RA	predicted protein
Sm_t00000197-RA	predicted protein, chloroplastic	38.53	36.46	37.495	1.46371103705615
Sm_t00000198-RA	predicted protein	37.36	38.84	38.1	1.04651803615609
Sm_t00000199-RA	predicted protein
Sm_t00000200-RA	proteasome subunit beta type-6	26.75	41.1	33.925	10.146982310027
Sm_t00000201-RA	branched-chain-amino-acid aminotransferase, chloroplastic	48.79	45.33	47.06	2.44658946290546
Sm_t00000202-RA	predicted protein
Sm_t00000203-RA	cytosolic iron-sulfur assembly component
Sm_t00000204-RA	SUMO-conjugating enzyme	50.62	54.21	52.415	2.53851334445971
Sm_t00000205-RA	predicted protein	31.22	22.44	26.83	6.20839753881789
Sm_t00000206-RA	WD40 repeat domain-containing protein
Sm_t00000207-RA	cyclin-dependent kinase 10
Sm_t00000208-RA	serine/threonine-protein phosphatase	24.06	27.96	26.01	2.75771644662754
Sm_t00000209-RA	predicted protein	31.17	22.07	26.62	6.43467170879758
Sm_t00000210-RA	coatomer subunit epsilon	53.8	41.89	47.845	8.42164176393178
Sm_t00000211-RA	1-acyl-sn-glycerol-3-phosphate acyltransferase	25.38	13.57	19.475	8.35093108581312
Sm_t00000212-RA	hemolysin III family membrane protein
Sm_t00000213-RA	protein LOW PSII ACCUMULATION 3-like protein, chloroplastic
Sm_t00000214-RA	predicted protein	40.21	34.83	37.52	3.80423448278363
Sm_t00000215-RA	predicted protein, chloroplastic
Sm_t00000216-RA	RING finger protein	42.36	31.3	36.83	7.82060099992322
Sm_t00000217-RA	predicted protein	34.91	30.77	32.84	2.9274220741123
Sm_t00000218-RA	predicted protein	100	100	100	0
Sm_t00000219-RA	60S ribosomal protein L24
Sm_t00000220-RA	predicted protein	100	100	100	0
Sm_t00000221-RA	predicted protein	6.44	12.38	9.41	4.20021428024809
Sm_t00000222-RA	Hsp90 co-chaperone AHA1	31.46	37.01	34.235	3.92444263558534
Sm_t00000223-RA	DNA mismatch repair protein MLH1
Sm_t00000224-RA	phosphoglycerate kinase, mitochondrial
Sm_t00000225-RA	geranylgeranyl pyrophosphate synthase, chloroplastic	10.74	18.15	14.445	5.23966124859232
Sm_t00000226-RA	30S ribosomal protein S15, chloroplastic	13.78	13.59	13.685	0.134350288425444
Sm_t00000227-RA	predicted protein
Sm_t00000228-RA	bZIP transcription factor	16.52	5.16	10.84	8.03273303427918
Sm_t00000229-RA	vacuolar protein sorting-associated protein 54
Sm_t00000230-RA	nicotinate phosphoribosyltransferase	24.65	19.32	21.985	3.7688791437243
Sm_t00000231-RA	ribosomal protein L47, mitochondrial	15.19	17.58	16.385	1.68998520703585
Sm_t00000232-RA	chlorophyll a-b binding domain-containing protein, chloroplastic
Sm_t00000233-RA	predicted protein	11.2	6	8.6	3.67695526217005
Sm_t00000234-RA	serine/threonine-protein kinase	59.86	62.24	61.05	1.68291413922398
Sm_t00000235-RA	vacuolar transporter chaperone	46.29	62.11	54.2	11.1864292783712
Sm_t00000236-RA	vacuolar transporter chaperone	20.85	34.77	27.81	9.84292639411674
Sm_t00000237-RA	peptidyl-prolyl cis-trans isomerase, cyclophilin type	28.54	11.58	20.06	11.9925310089238
Sm_t00000238-RA	predicted protein	16.31	22.33	19.32	4.25678282274302
Sm_t00000239-RA	predicted protein, chloroplastic	19.53	24.66	22.095	3.62745778748699
Sm_t00000240-RA	predicted protein	26.11	22.9	24.505	2.26981276760882
Sm_t00000241-RA	predicted protein	29.77	13	21.385	11.8581807204984
Sm_t00000242-RA	exportin-1	13.59	13.19	13.39	0.282842712474619
Sm_t00000243-RA	cAMP-dependent protein kinase	24.76	19.66	22.21	3.60624458405139
Sm_t00000244-RA	predicted protein, chloroplastic
Sm_t00000245-RA	nuclear transport factor 2	33.26	1.77	17.515	22.2667925395644
Sm_t00000246-RA	leucine-rich repeat protein
Sm_t00000247-RA	ribosomal protein L17, mitochondrial
Sm_t00000248-RA	synembryn
Sm_t00000249-RA	geranyl diphosphate synthase, chloroplastic	29.01	24.28	26.645	3.34461507501237
Sm_t00000250-RA	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3
Sm_t00000251-RA	predicted protein	45.95	34.67	40.31	7.97616449178426
Sm_t00000252-RA	predicted protein	20.57	17.18	18.875	2.3970919882224
Sm_t00000253-RA	predicted protein	14.81	19.23	17.02	3.12541197284454
Sm_t00000254-RA	predicted protein
Sm_t00000255-RA	bromodomain and WD repeat-containing protein	20.21	22.35	21.28	1.51320851173921
Sm_t00000256-RA	helicase-associated domain-containing protein	16.49	18.85	17.67	1.66877200360025
Sm_t00000257-RA	predicted protein	27.7	15.44	21.57	8.66912913734707
Sm_t00000258-RA	predicted protein, chloroplastic	17.04	17.43	17.235	0.275771644662754
Sm_t00000259-RA	predicted protein, chloroplastic
Sm_t00000260-RA	predicted protein	75.38	76.73	76.055	0.954594154601845
Sm_t00000261-RA	predicted protein	32.7	32.95	32.825	0.176776695296637
Sm_t00000262-RA	pentatricopeptide repeat-containing protein, mitochondrial	23.95	20.04	21.995	2.7647875144394
Sm_t00000263-RA	fructose-1,6-bisphosphatase, chloroplastic	13.71	10.34	12.025	2.38294985259867
Sm_t00000264-RA	G protein-coupled receptor family protein	14.07	14.38	14.225	0.21920310216783
Sm_t00000265-RA	TBC domain-containing protein	26.85	7.44	17.145	13.7249426228309
Sm_t00000266-RA	choline transporter-like family protein	54.41	61.21	57.81	4.80832611206853
Sm_t00000267-RA	predicted protein	42.3	45.25	43.775	2.08596500450032
Sm_t00000268-RA	helicase-associated domain-containing protein
Sm_t00000269-RA	polyamine aminopropyltransferase, chloroplastic	30.65	29.75	30.2	0.636396103067892
Sm_t00000270-RA	YdcF family protein
Sm_t00000271-RA	predicted protein	38.7	37.63	38.165	0.756604255869606
Sm_t00000272-RA	VPS9 domain-containing protein
Sm_t00000273-RA	predicted protein
Sm_t00000274-RA	predicted protein
Sm_t00000275-RA	esterase, chloroplastic/mitochondrial	41.93	36.52	39.225	3.82544768621922
Sm_t00000276-RA	predicted protein
Sm_t00000277-RA	predicted protein
Sm_t00000278-RA	phosphatidylinositide polyphosphatase, Sac family
Sm_t00000279-RA	RNA-binding protein	30.91	25.01	27.96	4.17193000900063
Sm_t00000280-RA	dethiobiotin synthetase	21.26	22.13	21.695	0.615182899632295
Sm_t00000281-RA	predicted protein	19.93	14.37	17.15	3.9315137033972
Sm_t00000282-RA	metallophosphoesterase	45.82	36.73	41.275	6.42760064098572
Sm_t00000283-RA	serine/threonine-protein phosphatase 2A activator
Sm_t00000284-RA	zinc-dependent peptidase, M16 (insulinase) family	68.37	64.21	66.29	2.94156420973605
Sm_t00000285-RA	AP-4 complex subunit sigma-1
Sm_t00000286-RA	predicted protein
Sm_t00000288-RA	possible CybS family protein	19.17	13.38	16.275	4.09414826307011
Sm_t00000289-RA	methyltransferase
Sm_t00000290-RA	predicted protein
Sm_t00000291-RA	alpha and gamma adaptin binding protein p34
Sm_t00000292-RA	peptidase (family C78)
Sm_t00000293-RA	chromosome transmission fidelity factor 18
Sm_t00000294-RA	predicted protein, chloroplastic
Sm_t00000295-RA	hydroxyacylglutathione hydrolase
Sm_t00000296-RA	V-type proton ATPase subunit a	9.89	17.99	13.94	5.72756492761103
Sm_t00000297-RA	predicted protein
Sm_t00000298-RA	helicase-associated domain-containing protein	29.21	31.47	30.34	1.5980613254816
Sm_t00000299-RA	glycosyltransferase	66.34	43.93	55.135	15.8462629663905
Sm_t00000300-RA	predicted protein
Sm_t00000301-RA	DnaJ domain-containing protein	17.13	18.46	17.795	0.94045201897811
Sm_t00000302-RA	predicted protein	30.58	10.59	20.585	14.1350645559191
Sm_t00000303-RA	rhomboid family protein	48.46	46.58	47.52	1.32936074863071
Sm_t00000304-RA	ER lumen protein-retaining receptor	47.24	49.95	48.595	1.91625937701554
Sm_t00000305-RA	HVA22/TB2/DP1 family protein	7.93	6.07	7	1.31521861300698
Sm_t00000306-RA	glutaredoxin family protein	45.19	52.71	48.95	5.31744299452284
Sm_t00000307-RA	predicted protein
Sm_t00000308-RA	aspartyl aminopeptidase
Sm_t00000309-RA	zeta toxin domain-containing protein	26.05	18.68	22.365	5.21137697734486
Sm_t00000310-RA	predicted protein	20.94	16.12	18.53	3.40825468531916
Sm_t00000311-RA	ATP-dependent RNA helicase
Sm_t00000312-RA	predicted protein	32.62	31.28	31.95	0.947523086789971
Sm_t00000313-RA	predicted protein
Sm_t00000314-RA	predicted protein
Sm_t00000315-RA	predicted protein	34.68	27.65	31.165	4.97096067174143
Sm_t00000316-RA	ankyrin repeat domain-containing protein
Sm_t00000317-RA	TH1 protein
Sm_t00000318-RA	DUF1092 domain-containing protein, chloroplastic
Sm_t00000319-RA	predicted protein, partial
Sm_t00000320-RA	predicted protein, partial
Sm_t00000321-RA	predicted protein, partial
Sm_t00000322-RA	predicted protein, partial
Sm_t00000323-RA	predicted protein, partial
Sm_t00000324-RA	predicted protein, partial
Sm_t00000325-RA	vacuolar protein sorting-associated protein 18
Sm_t00000326-RA	AAA ATPase, CDC48 subfamily
Sm_t00000327-RA	predicted protein
Sm_t00000328-RA	Las1-like protein	27.36	26.13	26.745	0.869741340859454
Sm_t00000329-RA	predicted protein
Sm_t00000330-RA	predicted protein	9.19	13.89	11.54	3.32340187157677
Sm_t00000331-RA	HEAT repeat domain-containing protein
Sm_t00000332-RA	predicted protein
Sm_t00000333-RA	nuclear cap-binding protein subunit 2	15.01	13.05	14.03	1.38592929112563
Sm_t00000334-RA	possible dehydrogenase	19.52	12.24	15.88	5.14773736703807
Sm_t00000335-RA	predicted protein
Sm_t00000336-RA	Mediator complex subunit 14	25.33	13.25	19.29	8.54184991673349
Sm_t00000337-RA	predicted protein
Sm_t00000338-RA	predicted protein	26.46	23.63	25.045	2.00111219075793
Sm_t00000339-RA	DUF4782 domain-containing protein
Sm_t00000340-RA	DUF2012 domain-containing protein
Sm_t00000341-RA	predicted protein
Sm_t00000342-RA	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase, chloroplastic
Sm_t00000343-RA	serine/threonine-protein kinase	21.43	21.97	21.7	0.381837661840735
Sm_t00000344-RA	sorting and assembly machinery component 50 family protein	31.82	23.98	27.9	5.54371716450253
Sm_t00000345-RA	predicted protein
Sm_t00000346-RA	predicted protein
Sm_t00000347-RA	predicted protein	36.17	31.53	33.85	3.28097546470558
Sm_t00000348-RA	Fcf2 pre-rRNA processing family protein	17.4	29.61	23.505	8.63377379828775
Sm_t00000349-RA	possible p21-activated protein kinase-interacting protein 1-related protein
Sm_t00000350-RA	predicted protein	22.25	21.5	21.875	0.530330085889911
Sm_t00000351-RA	predicted protein	41.28	31.43	36.355	6.96500179468749
Sm_t00000352-RA	predicted protein
Sm_t00000353-RA	NUBPL iron-transfer P-loop NTPase family protein, mitochondrial
Sm_t00000354-RA	predicted protein
Sm_t00000355-RA	ATP-dependent RNA helicase	59.21	64.58	61.895	3.79716341497176
Sm_t00000356-RA	monooxygenase-related protein
Sm_t00000357-RA	tetratricopeptide repeat protein	31.16	18.26	24.71	9.12167747730646
Sm_t00000358-RA	possible RCC1 domain-containing protein-like protein	32.59	27.54	30.065	3.57088924499207
Sm_t00000359-RA	DUF92 domain-containing integral membrane protein	57.23	62.16	59.695	3.48603643124968
Sm_t00000360-RA	predicted protein	35.75	38.89	37.32	2.22031529292576
Sm_t00000361-RA	predicted protein
Sm_t00000362-RA	predicted protein
Sm_t00000363-RA	predicted protein
Sm_t00000364-RA	predicted protein	12.37	30.95	21.66	13.1380439944461
Sm_t00000365-RA	KRI1 family protein	24.55	26.89	25.72	1.65462986797652
Sm_t00000366-RA	3-isopropylmalate dehydrogenase, chloroplastic
Sm_t00000367-RA	predicted protein, partial
Sm_t00000368-RA	predicted protein, partial	49.23	40.72	44.975	6.01747870789752
Sm_t00000369-RA	pre-mRNA cleavage complex II protein Clp1	25.84	18.4	22.12	5.26087445202791
Sm_t00000370-RA	activator of basal transcription 1	58.73	17.47	38.1	29.175225791757
Sm_t00000371-RA	predicted protein	13.45	24.78	19.115	8.01151983084359
Sm_t00000372-RA	predicted protein	12.91	12.65	12.78	0.183847763108502
Sm_t00000373-RA	predicted protein	80	78.38	79.19	1.14551298552221
Sm_t00000374-RA	predicted protein
Sm_t00000375-RA	predicted protein, partial
Sm_t00000376-RA	predicted protein, partial
Sm_t00000377-RA	YjbQ family protein	100	100	100	0
Sm_t00000378-RA	cytochrome b561	39.42	51.21	45.315	8.3367889501894
Sm_t00000379-RA	predicted protein	35.32	23.32	29.32	8.48528137423857
Sm_t00000380-RA	predicted protein, chloroplastic
Sm_t00000381-RA	pentatricopeptide repeat-containing protein
Sm_t00000382-RA	predicted protein
Sm_t00000383-RA	predicted protein
Sm_t00000384-RA	exosome complex component RRP46
Sm_t00000385-RA	predicted protein
Sm_t00000389-RA	predicted protein
Sm_t00000390-RA	predicted protein, chloroplastic	14.68	17.67	16.175	2.11424927574778
Sm_t00000391-RA	predicted protein, chloroplastic	27.92	52.33	40.125	17.2604765287636
Sm_t00000392-RA	superoxide dismutase [Mn], mitochondrial	71.31	84.27	77.79	9.16410388417765
Sm_t00000393-RA	predicted protein	23.81	14.36	19.085	6.68215908221287
Sm_t00000394-RA	predicted protein	16.25	29	22.625	9.01561146012848
Sm_t00000395-RA	predicted protein	55.53	36.66	46.095	13.3431049609902
Sm_t00000396-RA	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1	20.15	12.74	16.445	5.23966124859232
Sm_t00000397-RA	predicted protein
Sm_t00000398-RA	methyltransferase
Sm_t00000399-RA	ribonuclease H1 family protein
Sm_t00000400-RA	predicted protein
Sm_t00000401-RA	chlorophyll a-b binding domain-containing protein, chloroplastic
Sm_t00000402-RA	predicted protein
Sm_t00000403-RA	predicted protein	47.18	50.26	48.72	2.17788888605457
Sm_t00000404-RA	dipeptidyl peptidase 4-related protein	21.72	21.31	21.515	0.289913780286485
Sm_t00000405-RA	predicted protein	22.45	19.8	21.125	1.87383297014435
Sm_t00000406-RA	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	34.75	28.12	31.435	4.68811795926681
Sm_t00000407-RA	predicted protein, chloroplastic
Sm_t00000408-RA	helicase-associated domain-containing protein	31.52	18.51	25.015	9.19945922323698
Sm_t00000409-RA	predicted protein	28.15	18.65	23.4	6.7175144212722
Sm_t00000410-RA	predicted protein	30.82	30.53	30.675	0.205060966544098
Sm_t00000411-RA	predicted protein
Sm_t00000412-RA	predicted protein, chloroplastic	100	65.66	82.83	24.282046865946
Sm_t00000413-RA	leucine-rich repeat protein
Sm_t00000414-RA	alpha-dioxygenase 1
Sm_t00000415-RA	predicted protein
Sm_t00000416-RA	chalcone isomerase domain-containing protein	73.79	100	86.895	18.5332687348994
Sm_t00000417-RA	predicted protein	46.97	44.33	45.65	1.86676190233249
Sm_t00000418-RA	predicted protein	22.55	15.72	19.135	4.82953931550412
Sm_t00000419-RA	nucleotide-diphospho-sugar transferase	20.47	24.56	22.515	2.89206673505298
Sm_t00000420-RA	predicted protein	23.02	42.33	32.675	13.6542319447122
Sm_t00000421-RA	membrane protein	12.83	16.84	14.835	2.83549819255806
Sm_t00000422-RA	anaphase-promoting complex subunit 10
Sm_t00000423-RA	predicted protein	26.29	25.8	26.045	0.346482322781407
Sm_t00000424-RA	predicted protein	71.78	64.59	68.185	5.08409775673127
Sm_t00000425-RA	predicted protein	100	100	100	0
Sm_t00000426-RA	SET domain-containing protein	60.2	69.41	64.805	6.5124534547281
Sm_t00000427-RA	polycomb protein Suz12
Sm_t00000428-RA	2-polyprenyl-6-methoxyphenol hydroxylase-related protein
Sm_t00000429-RA	predicted protein
Sm_t00000430-RA	predicted protein
