%namespace	term_ID	description	frequency	plot_X	plot_Y	plot_size	log10_p-value	uniqueness	dispensability	representative	eliminated
Biological_Process	GO:0019221	cytokine-mediated_signaling_pathway	0.088%	-7.904	 0.168	4.641	-2.3915	0.640	0.477	GO:0019221	0
Biological_Process	GO:0000282	cellular_bud_site_selection	0.000%	-0.202	-2.531	2.033	-2.3575	0.941	0.048	GO:0000282	0
Biological_Process	GO:0009092	homoserine_metabolic_process	0.015%	 5.141	-2.691	3.877	-2.3575	0.873	0.417	GO:0009092	0
Biological_Process	GO:0010758	regulation_of_macrophage_chemotaxis	0.000%	null	null	2.373	-2.3575	0.585	0.811	GO:0002685	1
Biological_Process	GO:0051147	regulation_of_muscle_cell_differentiation	0.007%	null	null	3.529	-2.3188	0.711	0.749	GO:0051152	1
Biological_Process	GO:0006082	organic_acid_metabolic_process	9.359%	 4.494	-2.368	6.668	-2.2457	0.859	0.239	GO:0006082	0
Biological_Process	GO:0043436	oxoacid_metabolic_process	9.211%	null	null	6.661	-2.2457	0.826	0.730	GO:1901607	1
Biological_Process	GO:1901796	regulation_of_signal_transduction_by_p53_class_mediator	0.003%	-7.238	 0.084	3.114	-2.2277	0.684	0.471	GO:1901796	0
Biological_Process	GO:2000217	regulation_of_invasive_growth_in_response_to_glucose_limitation	0.000%	-3.638	 3.317	1.301	-2.2233	0.807	0.159	GO:2000217	0
Biological_Process	GO:0010557	positive_regulation_of_macromolecule_biosynthetic_process	0.250%	null	null	5.094	-2.1904	0.604	0.994	GO:0031328	1
Biological_Process	GO:0043900	regulation_of_multi-organism_process	0.297%	-6.011	 5.289	5.170	-2.1568	0.748	0.595	GO:0043900	0
Biological_Process	GO:0001196	regulation_of_mating-type_specific_transcription_from_RNA_polymerase_II_promoter	0.000%	null	null	0.778	-2.1439	0.737	0.812	GO:0007532	1
Biological_Process	GO:0001198	negative_regulation_of_mating-type_specific_transcription_from_RNA_polymerase_II_promoter	0.000%	null	null	0.699	-2.1439	0.706	0.806	GO:0007532	1
Biological_Process	GO:0002686	negative_regulation_of_leukocyte_migration	0.001%	null	null	2.751	-2.1439	0.629	0.845	GO:0002685	1
Biological_Process	GO:0003044	regulation_of_systemic_arterial_blood_pressure_mediated_by_a_chemical_signal	0.003%	null	null	3.113	-2.1439	0.668	0.909	GO:0001976	1
Biological_Process	GO:0006799	polyphosphate_biosynthetic_process	0.026%	 4.404	-1.253	4.107	-2.1439	0.865	0.271	GO:0006799	0
Biological_Process	GO:0007532	regulation_of_mating-type_specific_transcription,_DNA-templated	0.001%	-1.458	 6.806	2.837	-2.1439	0.704	0.255	GO:0007532	0
Biological_Process	GO:0032602	chemokine_production	0.004%	 1.372	 4.957	3.296	-2.1439	0.784	0.646	GO:0032602	0
Biological_Process	GO:0032642	regulation_of_chemokine_production	0.004%	null	null	3.265	-2.1439	0.656	0.971	GO:0032722	1
Biological_Process	GO:0043266	regulation_of_potassium_ion_transport	0.030%	null	null	4.181	-2.1439	0.706	0.881	GO:0043268	1
Biological_Process	GO:0045894	negative_regulation_of_mating-type_specific_transcription,_DNA-templated	0.000%	null	null	0.699	-2.1439	0.719	0.806	GO:0007532	1
Biological_Process	GO:0048246	macrophage_chemotaxis	0.001%	null	null	2.750	-2.1439	0.699	0.844	GO:0002685	1
Biological_Process	GO:0072364	regulation_of_cellular_ketone_metabolic_process_by_regulation_of_transcription_from_RNA_polymerase_II_promoter	0.000%	-2.776	 3.834	2.262	-2.1439	0.753	0.237	GO:0072364	0
Biological_Process	GO:2000531	regulation_of_fatty_acid_biosynthetic_process_by_regulation_of_transcription_from_RNA_polymerase_II_promoter	0.000%	-0.630	 3.037	0.778	-2.1439	0.759	0.541	GO:2000531	0
Biological_Process	GO:0006555	methionine_metabolic_process	0.356%	null	null	5.248	-2.1349	0.829	0.897	GO:0009086	1
Biological_Process	GO:0008217	regulation_of_blood_pressure	0.010%	null	null	3.679	-2.1349	0.655	0.801	GO:0001976	1
Biological_Process	GO:0009605	response_to_external_stimulus	1.384%	-6.215	-4.778	5.838	-2.1169	0.853	0.310	GO:0009605	0
Biological_Process	GO:0097421	liver_regeneration	0.000%	 1.633	 4.894	1.301	-2.0531	0.803	0.384	GO:0097421	0
Biological_Process	GO:0000097	sulfur_amino_acid_biosynthetic_process	0.526%	null	null	5.417	-1.9776	0.809	0.933	GO:0009086	1
Biological_Process	GO:0002700	regulation_of_production_of_molecular_mediator_of_immune_response	0.005%	null	null	3.414	-1.9776	0.697	0.940	GO:0002718	1
Biological_Process	GO:0070784	regulation_of_growth_of_unicellular_organism_as_a_thread_of_attached_cells	0.000%	null	null	2.013	-1.9776	0.795	0.879	GO:2000217	1
Biological_Process	GO:0001514	selenocysteine_incorporation	0.022%	-3.369	 4.720	4.041	-1.9759	0.727	0.305	GO:0001514	0
Biological_Process	GO:0002688	regulation_of_leukocyte_chemotaxis	0.004%	null	null	3.289	-1.9759	0.549	0.901	GO:0002685	1
Biological_Process	GO:0006451	translational_readthrough	0.022%	-3.665	 5.302	4.041	-1.9759	0.727	0.627	GO:0006451	0
Biological_Process	GO:0035886	vascular_smooth_muscle_cell_differentiation	0.001%	null	null	2.694	-1.9759	0.751	0.889	GO:0051152	1
Biological_Process	GO:0048525	negative_regulation_of_viral_process	0.004%	null	null	3.251	-1.9759	0.726	0.935	GO:0043901	1
Biological_Process	GO:0051145	smooth_muscle_cell_differentiation	0.004%	null	null	3.252	-1.9759	0.850	0.850	GO:0051152	1
Biological_Process	GO:1902253	regulation_of_intrinsic_apoptotic_signaling_pathway_by_p53_class_mediator	0.001%	null	null	2.754	-1.9759	0.663	0.868	GO:1901796	1
Biological_Process	GO:0000096	sulfur_amino_acid_metabolic_process	0.604%	null	null	5.478	-1.9622	0.837	0.745	GO:0009086	1
Biological_Process	GO:0045893	positive_regulation_of_transcription,_DNA-templated	0.193%	null	null	4.983	-1.9574	0.594	0.973	GO:0031328	1
Biological_Process	GO:0051260	protein_homooligomerization	0.026%	 1.305	 0.001	4.108	-1.9197	0.958	0.298	GO:0051260	0
Biological_Process	GO:0001819	positive_regulation_of_cytokine_production	0.110%	null	null	4.740	-1.9151	0.527	0.784	GO:0032602	1
Biological_Process	GO:0001403	invasive_growth_in_response_to_glucose_limitation	0.000%	null	null	1.996	-1.9073	0.924	0.934	GO:2000217	1
Biological_Process	GO:0009067	aspartate_family_amino_acid_biosynthetic_process	0.746%	null	null	5.570	-1.9073	0.808	0.891	GO:0009086	1
Biological_Process	GO:0032092	positive_regulation_of_protein_binding	0.003%	-5.273	 4.923	3.199	-1.9073	0.811	0.478	GO:0032092	0
Biological_Process	GO:0098542	defense_response_to_other_organism	0.402%	-5.952	-3.830	5.302	-1.9066	0.779	0.615	GO:0098542	0
Biological_Process	GO:0042981	regulation_of_apoptotic_process	0.129%	-5.529	 5.399	4.806	-1.8965	0.703	0.272	GO:0042981	0
Biological_Process	GO:0040017	positive_regulation_of_locomotion	0.019%	null	null	3.970	-1.8681	0.668	0.821	GO:0002685	1
Biological_Process	GO:0045944	positive_regulation_of_transcription_from_RNA_polymerase_II_promoter	0.059%	null	null	4.467	-1.8665	0.597	0.887	GO:0031328	1
Biological_Process	GO:0010628	positive_regulation_of_gene_expression	0.200%	null	null	4.999	-1.8508	0.620	0.937	GO:0031328	1
Biological_Process	GO:0042554	superoxide_anion_generation	0.002%	 0.382	-1.613	2.952	-1.8410	0.957	0.034	GO:0042554	0
Biological_Process	GO:0051240	positive_regulation_of_multicellular_organismal_process	0.131%	null	null	4.814	-1.8386	0.535	0.885	GO:0032602	1
Biological_Process	GO:0003073	regulation_of_systemic_arterial_blood_pressure	0.005%	null	null	3.390	-1.8374	0.661	0.873	GO:0001976	1
Biological_Process	GO:0014009	glial_cell_proliferation	0.001%	 1.612	 4.964	2.745	-1.8374	0.742	0.519	GO:0014009	0
Biological_Process	GO:0035066	positive_regulation_of_histone_acetylation	0.001%	-3.710	 4.945	2.744	-1.8374	0.628	0.660	GO:0035066	0
Biological_Process	GO:0035722	interleukin-12-mediated_signaling_pathway	0.000%	-7.515	-1.209	2.053	-1.8374	0.722	0.693	GO:0035722	0
Biological_Process	GO:0070671	response_to_interleukin-12	0.000%	null	null	2.217	-1.8374	0.867	0.702	GO:0019221	1
Biological_Process	GO:0071349	cellular_response_to_interleukin-12	0.000%	null	null	2.053	-1.8374	0.843	0.971	GO:0035722	1
Biological_Process	GO:1902680	positive_regulation_of_RNA_biosynthetic_process	0.196%	null	null	4.989	-1.8351	0.595	0.995	GO:0031328	1
Biological_Process	GO:0050792	regulation_of_viral_process	0.008%	null	null	3.601	-1.8262	0.766	0.757	GO:0043901	1
Biological_Process	GO:2001234	negative_regulation_of_apoptotic_signaling_pathway	0.011%	null	null	3.753	-1.8262	0.595	0.913	GO:0042981	1
Biological_Process	GO:0044272	sulfur_compound_biosynthetic_process	1.342%	null	null	5.825	-1.8080	0.885	0.854	GO:0009086	1
Biological_Process	GO:1901607	alpha-amino_acid_biosynthetic_process	3.033%	 4.909	-0.790	6.179	-1.8080	0.792	0.691	GO:1901607	0
Biological_Process	GO:0031326	regulation_of_cellular_biosynthetic_process	8.997%	-4.356	 5.461	6.651	-1.7972	0.650	0.523	GO:0031326	0
Biological_Process	GO:0031099	regeneration	0.005%	 3.149	 4.475	3.415	-1.7841	0.887	0.403	GO:0031099	0
Biological_Process	GO:1901342	regulation_of_vasculature_development	0.012%	-2.575	 7.300	3.772	-1.7791	0.631	0.612	GO:1901342	0
Biological_Process	GO:2001233	regulation_of_apoptotic_signaling_pathway	0.022%	null	null	4.042	-1.7696	0.621	0.876	GO:0042981	1
Biological_Process	GO:0002697	regulation_of_immune_effector_process	0.342%	null	null	5.231	-1.7435	0.658	0.717	GO:0002685	1
Biological_Process	GO:0042127	regulation_of_cell_proliferation	0.080%	null	null	4.603	-1.7361	0.745	0.740	GO:0014009	1
Biological_Process	GO:0036267	invasive_filamentous_growth	0.000%	null	null	2.041	-1.7208	0.924	0.928	GO:2000217	1
Biological_Process	GO:0050900	leukocyte_migration	0.014%	null	null	3.828	-1.7208	0.771	0.781	GO:0002685	1
Biological_Process	GO:0000098	sulfur_amino_acid_catabolic_process	0.001%	 4.592	-2.328	2.829	-1.7203	0.881	0.601	GO:0000098	0
Biological_Process	GO:0000430	regulation_of_transcription_from_RNA_polymerase_II_promoter_by_glucose	0.000%	null	null	2.000	-1.7203	0.669	0.951	GO:0031670	1
Biological_Process	GO:0000433	negative_regulation_of_transcription_from_RNA_polymerase_II_promoter_by_glucose	0.000%	null	null	1.633	-1.7203	0.644	0.951	GO:0031670	1
Biological_Process	GO:0006768	biotin_metabolic_process	0.144%	 4.720	-2.247	4.856	-1.7203	0.843	0.658	GO:0006768	0
Biological_Process	GO:0014013	regulation_of_gliogenesis	0.004%	null	null	3.292	-1.7203	0.627	0.837	GO:0014009	1
Biological_Process	GO:0019083	viral_transcription	0.064%	-0.439	 1.077	4.506	-1.7203	0.846	0.527	GO:0019083	0
Biological_Process	GO:0035950	regulation_of_oligopeptide_transport_by_regulation_of_transcription_from_RNA_polymerase_II_promoter	0.000%	null	null	0.778	-1.7203	0.725	0.927	GO:2000877	1
Biological_Process	GO:0035952	negative_regulation_of_oligopeptide_transport_by_negative_regulation_of_transcription_from_RNA_polymerase_II_promoter	0.000%	null	null	0.699	-1.7203	0.695	1.000	GO:2000877	1
Biological_Process	GO:0035953	regulation_of_dipeptide_transport_by_regulation_of_transcription_from_RNA_polymerase_II_promoter	0.000%	null	null	0.778	-1.7203	0.724	0.993	GO:2000877	1
Biological_Process	GO:0035955	negative_regulation_of_dipeptide_transport_by_negative_regulation_of_transcription_from_RNA_polymerase_II_promoter	0.000%	null	null	0.699	-1.7203	0.695	0.920	GO:2000877	1
Biological_Process	GO:0042938	dipeptide_transport	0.038%	-0.364	 1.505	4.273	-1.7203	0.888	0.666	GO:0042938	0
Biological_Process	GO:0045013	carbon_catabolite_repression_of_transcription	0.000%	null	null	2.072	-1.7203	0.643	0.880	GO:0031670	1
Biological_Process	GO:0045014	negative_regulation_of_transcription_by_glucose	0.000%	null	null	1.934	-1.7203	0.647	0.923	GO:0031670	1
Biological_Process	GO:0046782	regulation_of_viral_transcription	0.003%	null	null	3.205	-1.7203	0.736	0.930	GO:0043901	1
Biological_Process	GO:0048662	negative_regulation_of_smooth_muscle_cell_proliferation	0.002%	null	null	2.892	-1.7203	0.738	0.753	GO:0014009	1
Biological_Process	GO:0050918	positive_chemotaxis	0.003%	-5.718	-4.213	3.222	-1.7203	0.838	0.416	GO:0050918	0
Biological_Process	GO:0051149	positive_regulation_of_muscle_cell_differentiation	0.003%	null	null	3.113	-1.7203	0.626	0.870	GO:0051152	1
Biological_Process	GO:0071265	L-methionine_biosynthetic_process	0.120%	null	null	4.777	-1.7203	0.819	0.905	GO:0009086	1
Biological_Process	GO:0090088	regulation_of_oligopeptide_transport	0.000%	-3.280	 4.118	1.663	-1.7203	0.761	0.166	GO:0090088	0
Biological_Process	GO:0090089	regulation_of_dipeptide_transport	0.000%	null	null	1.663	-1.7203	0.751	0.920	GO:2000877	1
Biological_Process	GO:1901985	positive_regulation_of_protein_acetylation	0.001%	null	null	2.790	-1.7203	0.666	0.930	GO:0035066	1
Biological_Process	GO:2000758	positive_regulation_of_peptidyl-lysine_acetylation	0.001%	null	null	2.789	-1.7203	0.664	0.995	GO:0035066	1
Biological_Process	GO:2000877	negative_regulation_of_oligopeptide_transport	0.000%	-2.818	 4.635	0.699	-1.7203	0.741	0.612	GO:2000877	0
Biological_Process	GO:2000879	negative_regulation_of_dipeptide_transport	0.000%	null	null	0.699	-1.7203	0.739	1.000	GO:2000877	1
Biological_Process	GO:0030447	filamentous_growth	0.002%	-0.188	-0.261	3.090	-1.7077	0.930	0.559	GO:0030447	0
Biological_Process	GO:0051606	detection_of_stimulus	0.147%	-5.906	-4.638	4.865	-1.7077	0.870	0.410	GO:0051606	0
Biological_Process	GO:0051259	protein_oligomerization	0.124%	 1.393	 0.012	4.789	-1.6670	0.956	0.688	GO:0051259	0
Biological_Process	GO:0002683	negative_regulation_of_immune_system_process	0.284%	null	null	5.150	-1.6664	0.619	0.955	GO:0002685	1
Biological_Process	GO:0043903	regulation_of_symbiosis,_encompassing_mutualism_through_parasitism	0.010%	null	null	3.704	-1.6664	0.779	0.769	GO:0043901	1
Biological_Process	GO:0043406	positive_regulation_of_MAP_kinase_activity	0.012%	null	null	3.770	-1.6657	0.538	0.764	GO:0031328	1
Biological_Process	GO:0009889	regulation_of_biosynthetic_process	9.000%	null	null	6.651	-1.6417	0.671	0.852	GO:0031326	1
Biological_Process	GO:0043067	regulation_of_programmed_cell_death	0.134%	null	null	4.825	-1.6407	0.702	0.992	GO:0042981	1
Biological_Process	GO:0042743	hydrogen_peroxide_metabolic_process	0.054%	 0.587	-3.072	4.428	-1.6297	0.950	0.674	GO:0042743	0
Biological_Process	GO:0006915	apoptotic_process	0.247%	null	null	5.089	-1.6251	0.859	0.930	GO:0042981	1
Biological_Process	GO:0000429	carbon_catabolite_regulation_of_transcription_from_RNA_polymerase_II_promoter	0.000%	null	null	2.190	-1.6191	0.664	0.944	GO:0031670	1
Biological_Process	GO:0009867	jasmonic_acid_mediated_signaling_pathway	0.004%	null	null	3.259	-1.6191	0.689	0.713	GO:0019221	1
Biological_Process	GO:0045990	carbon_catabolite_regulation_of_transcription	0.001%	null	null	2.439	-1.6191	0.674	0.865	GO:0031670	1
Biological_Process	GO:0071281	cellular_response_to_iron_ion	0.000%	-5.680	-4.613	2.318	-1.6191	0.845	0.544	GO:0071281	0
Biological_Process	GO:0097529	myeloid_leukocyte_migration	0.007%	null	null	3.544	-1.6191	0.773	0.925	GO:0002685	1
Biological_Process	GO:0008630	intrinsic_apoptotic_signaling_pathway_in_response_to_DNA_damage	0.007%	null	null	3.537	-1.6137	0.674	0.887	GO:0042981	1
Biological_Process	GO:0051254	positive_regulation_of_RNA_metabolic_process	0.198%	null	null	4.993	-1.5988	0.604	0.989	GO:0031328	1
Biological_Process	GO:0010821	regulation_of_mitochondrion_organization	0.005%	-3.580	 4.408	3.425	-1.5643	0.772	0.425	GO:0010821	0
Biological_Process	GO:0031058	positive_regulation_of_histone_modification	0.004%	null	null	3.257	-1.5643	0.616	0.943	GO:0035066	1
Biological_Process	GO:0070783	growth_of_unicellular_organism_as_a_thread_of_attached_cells	0.001%	null	null	2.433	-1.5643	0.923	0.913	GO:2000217	1
Biological_Process	GO:1900428	regulation_of_filamentous_growth_of_a_population_of_unicellular_organisms	0.000%	null	null	2.380	-1.5643	0.790	0.907	GO:2000217	1
Biological_Process	GO:0001782	B_cell_homeostasis	0.002%	null	null	2.987	-1.5578	0.722	0.724	GO:0036333	1
Biological_Process	GO:0001783	B_cell_apoptotic_process	0.001%	null	null	2.843	-1.5578	0.879	0.887	GO:0042981	1
Biological_Process	GO:0002016	regulation_of_blood_volume_by_renin-angiotensin	0.000%	null	null	2.391	-1.5578	0.688	0.844	GO:0001976	1
Biological_Process	GO:0002024	diet_induced_thermogenesis	0.000%	-6.318	 2.197	2.350	-1.5578	0.568	0.657	GO:0002024	0
Biological_Process	GO:0002035	brain_renin-angiotensin_system	0.000%	null	null	2.225	-1.5578	0.692	0.900	GO:0001976	1
Biological_Process	GO:0002043	blood_vessel_endothelial_cell_proliferation_involved_in_sprouting_angiogenesis	0.000%	null	null	2.176	-1.5578	0.779	0.721	GO:1901342	1
Biological_Process	GO:0002246	wound_healing_involved_in_inflammatory_response	0.000%	-5.252	-4.234	2.294	-1.5578	0.877	0.177	GO:0002246	0
Biological_Process	GO:0002675	positive_regulation_of_acute_inflammatory_response	0.001%	null	null	2.700	-1.5578	0.646	0.797	GO:0031666	1
Biological_Process	GO:0002726	positive_regulation_of_T_cell_cytokine_production	0.001%	null	null	2.461	-1.5578	0.522	0.907	GO:0002718	1
Biological_Process	GO:0002830	positive_regulation_of_type_2_immune_response	0.000%	-7.763	 1.259	2.149	-1.5578	0.642	0.528	GO:0002830	0
Biological_Process	GO:0002887	negative_regulation_of_myeloid_leukocyte_mediated_immunity	0.000%	-5.072	 5.731	2.360	-1.5578	0.712	0.498	GO:0002887	0
Biological_Process	GO:0002901	mature_B_cell_apoptotic_process	0.000%	null	null	2.137	-1.5578	0.687	0.922	GO:0042981	1
Biological_Process	GO:0002902	regulation_of_B_cell_apoptotic_process	0.001%	null	null	2.736	-1.5578	0.753	0.730	GO:0042981	1
Biological_Process	GO:0002903	negative_regulation_of_B_cell_apoptotic_process	0.001%	null	null	2.470	-1.5578	0.717	0.953	GO:0042981	1
Biological_Process	GO:0002905	regulation_of_mature_B_cell_apoptotic_process	0.000%	null	null	2.137	-1.5578	0.674	1.000	GO:0042981	1
Biological_Process	GO:0002906	negative_regulation_of_mature_B_cell_apoptotic_process	0.000%	null	null	2.137	-1.5578	0.648	0.922	GO:0042981	1
Biological_Process	GO:0003032	detection_of_oxygen	0.007%	-5.879	-4.825	3.551	-1.5578	0.859	0.491	GO:0003032	0
Biological_Process	GO:0003068	regulation_of_systemic_arterial_blood_pressure_by_acetylcholine	0.000%	null	null	1.681	-1.5578	0.706	1.000	GO:0001976	1
Biological_Process	GO:0003069	vasodilation_by_acetylcholine_involved_in_regulation_of_systemic_arterial_blood_pressure	0.000%	null	null	1.681	-1.5578	0.703	0.789	GO:0001976	1
Biological_Process	GO:0003070	regulation_of_systemic_arterial_blood_pressure_by_neurotransmitter	0.000%	null	null	1.681	-1.5578	0.707	0.812	GO:0001976	1
Biological_Process	GO:0003085	negative_regulation_of_systemic_arterial_blood_pressure	0.001%	null	null	2.722	-1.5578	0.680	0.873	GO:0001976	1
Biological_Process	GO:0003299	muscle_hypertrophy_in_response_to_stress	0.001%	null	null	2.526	-1.5578	0.734	0.898	GO:0043500	1
Biological_Process	GO:0006077	(1-&gt;6)-beta-D-glucan_metabolic_process	0.000%	 0.130	-1.809	2.389	-1.5578	0.945	0.623	GO:0006077	0
Biological_Process	GO:0006078	(1-&gt;6)-beta-D-glucan_biosynthetic_process	0.000%	 3.147	-0.076	2.389	-1.5578	0.886	0.100	GO:0006078	0
Biological_Process	GO:0006437	tyrosyl-tRNA_aminoacylation	0.045%	 5.351	-1.191	4.352	-1.5578	0.812	0.383	GO:0006437	0
Biological_Process	GO:0006788	heme_oxidation	0.007%	null	null	3.555	-1.5578	0.896	0.903	GO:0042167	1
Biological_Process	GO:0007256	activation_of_JNKK_activity	0.000%	-6.488	 0.507	2.053	-1.5578	0.608	0.605	GO:0007256	0
Biological_Process	GO:0007439	ectodermal_digestive_tract_development	0.000%	 2.156	 5.616	1.886	-1.5578	0.795	0.692	GO:0007439	0
Biological_Process	GO:0009090	homoserine_biosynthetic_process	0.000%	 4.876	-2.328	1.041	-1.5578	0.892	0.187	GO:0009090	0
Biological_Process	GO:0009660	amyloplast_organization	0.000%	 1.748	-0.241	1.613	-1.5578	0.948	0.685	GO:0009660	0
Biological_Process	GO:0010227	floral_organ_abscission	0.000%	 1.742	 5.190	2.367	-1.5578	0.785	0.607	GO:0010227	0
Biological_Process	GO:0010637	negative_regulation_of_mitochondrial_fusion	0.000%	null	null	2.161	-1.5578	0.686	0.734	GO:0042144	1
Biological_Process	GO:0010739	positive_regulation_of_protein_kinase_A_signaling	0.000%	-7.531	 0.592	2.371	-1.5578	0.645	0.595	GO:0010739	0
Biological_Process	GO:0014010	Schwann_cell_proliferation	0.000%	null	null	2.152	-1.5578	0.756	0.746	GO:0014009	1
Biological_Process	GO:0014834	skeletal_muscle_satellite_cell_maintenance_involved_in_skeletal_muscle_regeneration	0.000%	null	null	2.097	-1.5578	0.772	0.712	GO:0097421	1
Biological_Process	GO:0014887	cardiac_muscle_adaptation	0.001%	null	null	2.551	-1.5578	0.741	0.936	GO:0043500	1
Biological_Process	GO:0014898	cardiac_muscle_hypertrophy_in_response_to_stress	0.001%	null	null	2.526	-1.5578	0.734	0.762	GO:0043500	1
Biological_Process	GO:0015847	putrescine_transport	0.030%	null	null	4.170	-1.5578	0.899	0.913	GO:0015848	1
Biological_Process	GO:0015848	spermidine_transport	0.037%	-0.395	 1.487	4.264	-1.5578	0.898	0.348	GO:0015848	0
Biological_Process	GO:0018272	protein-pyridoxal-5-phosphate_linkage_via_peptidyl-N6-pyridoxal_phosphate-L-lysine	0.000%	 1.722	-1.541	1.602	-1.5578	0.920	0.258	GO:0018272	0
Biological_Process	GO:0030153	bacteriocin_immunity	0.007%	-0.567	-1.565	3.545	-1.5578	0.927	0.065	GO:0030153	0
Biological_Process	GO:0030857	negative_regulation_of_epithelial_cell_differentiation	0.002%	-2.258	 6.834	2.985	-1.5578	0.599	0.690	GO:0030857	0
Biological_Process	GO:0031666	positive_regulation_of_lipopolysaccharide-mediated_signaling_pathway	0.002%	-7.586	 0.167	2.972	-1.5578	0.569	0.692	GO:0031666	0
Biological_Process	GO:0032232	negative_regulation_of_actin_filament_bundle_assembly	0.001%	-3.456	 4.974	2.594	-1.5578	0.724	0.642	GO:0032232	0
Biological_Process	GO:0032303	regulation_of_icosanoid_secretion	0.001%	null	null	2.556	-1.5578	0.731	0.956	GO:0050482	1
Biological_Process	GO:0032305	positive_regulation_of_icosanoid_secretion	0.001%	null	null	2.438	-1.5578	0.651	0.980	GO:0050482	1
Biological_Process	GO:0032306	regulation_of_prostaglandin_secretion	0.001%	null	null	2.412	-1.5578	0.733	0.993	GO:0050482	1
Biological_Process	GO:0032308	positive_regulation_of_prostaglandin_secretion	0.000%	null	null	2.340	-1.5578	0.654	0.951	GO:0050482	1
Biological_Process	GO:0032572	response_to_menaquinone	0.000%	-5.250	-5.035	0.301	-1.5578	0.889	0.293	GO:0032572	0
Biological_Process	GO:0032760	positive_regulation_of_tumor_necrosis_factor_production	0.002%	-3.375	 6.615	3.084	-1.5578	0.601	0.639	GO:0032760	0
Biological_Process	GO:0032762	mast_cell_cytokine_production	0.000%	null	null	2.090	-1.5578	0.662	0.873	GO:0002718	1
Biological_Process	GO:0032763	regulation_of_mast_cell_cytokine_production	0.000%	null	null	1.833	-1.5578	0.585	0.852	GO:0002718	1
Biological_Process	GO:0032764	negative_regulation_of_mast_cell_cytokine_production	0.000%	null	null	1.672	-1.5578	0.569	0.943	GO:0002718	1
Biological_Process	GO:0033004	negative_regulation_of_mast_cell_activation	0.000%	-4.410	 4.736	2.238	-1.5578	0.691	0.480	GO:0033004	0
